ref_response_question,avg_bleu,avg_meteor,avg_rouge1,avg_rouge2,avg_rougeL,num_samples
would you like any more information about it?,0.10010967061194882,0.23515956667693694,0.4085841694537347,0.16484848484848483,0.294314381270903,3
would you like any other information?,0.0525030710994252,0.1856136389763036,0.2985074626865671,0.123076923076923,0.208955223880597,1
would you like be to book it for you?,0.0224790074172629,0.1537787503434391,0.2580645161290322,0.0333333333333333,0.1935483870967741,1
would you like for me to book you?,0.0411703107747465,0.1505084526034492,0.2962962962962963,0.0769230769230769,0.1851851851851852,1
would you like help booking it?,0.0355185132848676,0.1417278152681738,0.2352941176470588,0.0816326530612244,0.196078431372549,1
would you like help in booked a stay?,0.0947820952467387,0.2340939388849251,0.4571428571428571,0.2424242424242424,0.3999999999999999,1
would you like me to book a reservation?,0.1048079230193108,0.2251503844358473,0.3333333333333333,0.1714285714285714,0.3055555555555556,1
would you like me to book a room for you?,0.04886919217963295,0.15485050787588278,0.27641693082639585,0.07856480887922604,0.21367976903156055,13
would you like me to book a room for your party?,0.0441544765046408,0.19564024410563,0.375,0.0434782608695652,0.3333333333333333,1
would you like me to book a room?,0.03528766461515885,0.1431310511628738,0.31456548347613217,0.05216802168021675,0.22154222766217863,2
would you like me to book a stay for you?,0.0583188061621351,0.1757864866042336,0.2222222222222221,0.1012658227848101,0.1975308641975308,1
would you like me to book a table for you at la margherita?,0.026561167797933,0.0918802155894513,0.1612903225806451,0.0333333333333333,0.0967741935483871,1
would you like me to book a table for you at panahar?,0.0222497297858535,0.042959382392423,0.0909090909090909,0.0,0.0909090909090909,1
would you like me to book a table for you?,0.06572203336333814,0.12291142596927611,0.26010080145418485,0.10107171000788019,0.19442837863890494,3
would you like me to book it for you?,0.07135020358044132,0.1574690957850321,0.2946555397187426,0.11129417130214576,0.23922167240505876,11
would you like me to book it?,0.08492191452964068,0.1485584201150676,0.27166023642161263,0.11653914753515245,0.23543241195849407,5
would you like me to book that for you?,0.024606708937590947,0.07692365467401896,0.24035087719298245,0.0,0.147719298245614,2
would you like me to book the room?,0.0898357773834354,0.2027048351725029,0.3582089552238805,0.123076923076923,0.2985074626865672,1
would you like me to book you a room?,0.04392900782710237,0.13227223847146133,0.265400177164883,0.05333333333333334,0.20751035456917807,3
would you like me to book you a table?,0.04806519050988755,0.0971408102301706,0.1968599033816425,0.13257243195785776,0.1968599033816425,2
would you like me to book your reservation?,0.0366254515303127,0.2070989862049352,0.2549019607843137,0.1,0.1764705882352941,1
would you like me to cancel that booking and look for a quieter option?,0.0786026358718437,0.1312212054143519,0.2758620689655172,0.0941176470588235,0.1839080459770115,1
would you like me to cancel the reservation or are you still interested?,0.0199681908809433,0.1155985384975091,0.1249999999999999,0.0,0.0833333333333333,1
would you like me to check availability at the allenbell?,0.1163318931429672,0.2524584544211563,0.4615384615384615,0.2222222222222222,0.2769230769230769,1
would you like me to check availability there?,0.2222984955206401,0.2056718118735107,0.4651162790697674,0.2439024390243902,0.3255813953488372,1
would you like me to check into some other places?,0.0063377649687281,0.0359649252486221,0.074074074074074,0.0,0.074074074074074,1
would you like me to check on availability for the days you're travelling?,0.0233836690150256,0.1512760851552343,0.216867469879518,0.074074074074074,0.1686746987951807,1
would you like me to check on availability for your travel dates?,0.0121291602183365,0.1530422468309273,0.2608695652173913,0.0,0.1739130434782608,1
would you like me to check on room availability for you?,0.0415415847665368,0.1288253400275036,0.2903225806451612,0.1,0.2580645161290323,1
would you like me to check on their availability?,0.1281309899083771,0.2720107437266861,0.3749999999999999,0.1304347826086956,0.3749999999999999,1
would you like me to check out another place?,0.2567622761072644,0.3149026807927471,0.631578947368421,0.5555555555555555,0.631578947368421,1
would you like me to check out some other places with better ratings?,0.1215689547778095,0.1409353178198518,0.2790697674418604,0.0952380952380952,0.2325581395348837,1
would you like me to check out some other places?,0.0241817560765157,0.0864586101816111,0.2133333333333333,0.0547945205479452,0.1333333333333333,1
would you like me to check the availability for you?,0.0193674713217031,0.164641693785425,0.2409638554216867,0.0493827160493827,0.144578313253012,1
would you like me to find a comparable place with more options?,0.0450377812370004,0.138723795953981,0.2950819672131147,0.0677966101694915,0.1967213114754098,1
would you like me to find a different place with better reviews?,0.0227457437979845,0.1176541706975971,0.2619047619047619,0.048780487804878,0.1428571428571428,1
would you like me to find a less popular/traveled place?,0.0181188204016439,0.0707510018811667,0.1891891891891891,0.0277777777777777,0.1621621621621621,1
would you like me to find a more quiet place?,0.0020940576560182,0.0396039603960396,0.1249999999999999,0.0,0.1249999999999999,1
would you like me to find a place known for a good atmosphere?,0.0672468632153441,0.1364141787593458,0.2857142857142857,0.1276595744680851,0.2040816326530612,1
would you like me to find a place that does have a great view of the surrounding city?,0.0836301015608847,0.1201805077738317,0.3214285714285714,0.2222222222222222,0.3214285714285714,1
would you like me to find a place with a better location?,0.0697842377348302,0.1982463203380051,0.430379746835443,0.1298701298701298,0.2784810126582279,1
would you like me to find a place with better reviews?,0.0200837263921086,0.1864928070920365,0.303030303030303,0.0618556701030927,0.1818181818181818,1
would you like me to find a place with lower prices?,0.0245711867868629,0.1261233179795678,0.2298850574712643,0.0705882352941176,0.160919540229885,1
would you like me to find a place with more positive ratings?,0.0818663455179105,0.1407655939780716,0.2372881355932203,0.1052631578947368,0.2033898305084745,1
would you like me to find another option?,0.0246751896063623,0.1029535864978903,0.1860465116279069,0.0,0.1860465116279069,1
would you like me to find another place for you?,0.0426169166751582,0.1519223856987399,0.3578947368421052,0.064516129032258,0.2736842105263158,1
would you like me to find another place with a good view?,0.1232746070712766,0.1863640661301014,0.4556962025316455,0.1818181818181818,0.3291139240506329,1
would you like me to find another place with better ratings in that area?,0.0146136644270385,0.0483383685800604,0.1851851851851851,0.0,0.1111111111111111,1
would you like me to find another place with better ratings?,0.0107302753039473,0.1046866634276706,0.28125,0.032258064516129,0.1875,1
would you like me to find another place with better reviews on quietness?,0.0183063335430762,0.0936256125517808,0.2413793103448275,0.0,0.1724137931034482,1
would you like me to find another place?,0.0226894724375223,0.0803325920767741,0.2105263157894736,0.0,0.1578947368421052,1
would you like me to find another restaurant other than the anatolia?,0.0274101261024183,0.0967970669563434,0.2222222222222222,0.0327868852459016,0.1587301587301587,1
would you like me to find another restaurant that has heartier portions of food?,0.0682604295041865,0.1744078391996099,0.4044943820224719,0.0919540229885057,0.247191011235955,1
would you like me to look for another option in the same area?,0.0342558884151276,0.1819576614949721,0.3125,0.0851063829787234,0.2083333333333333,1
would you like me to look for another option?,0.0354194895827771,0.1882310642128798,0.3255813953488372,0.119047619047619,0.2790697674418604,1
would you like me to make a booking for you?,0.05595601722859915,0.18294108987005614,0.37276595744680846,0.08749999999999995,0.27021276595744675,2
would you like me to make a booking?,0.0185646705050784,0.0632887605086526,0.1199999999999999,0.0,0.08,1
would you like me to make a reservation and ask that they reserve a table with a good view at either place?,0.0073168643055772,0.0849729352046309,0.2307692307692307,0.08,0.1923076923076923,1
would you like me to make a reservation for you at efes?,0.0500417536898255,0.1921904740835712,0.3555555555555555,0.0930232558139534,0.2666666666666666,1
would you like me to make a reservation for you?,0.03789304167137244,0.1582136293592063,0.2576605049937967,0.045454545454545435,0.2088800171889187,3
would you like me to make a view room reservation for you?,0.0752421768074461,0.1794419399940865,0.3999999999999999,0.0930232558139534,0.3111111111111111,1
would you like me to quote specific reviews?,0.0147623232893069,0.1285641965224047,0.2456140350877193,0.0,0.2105263157894736,1
would you like me to reserve a room at the hotel for you?,0.0323818541022256,0.1469730550527941,0.2162162162162162,0.0833333333333333,0.1621621621621621,1
would you like me to reserve a room for you there?,0.0262650268877948,0.14858892299039694,0.24819401444788441,0.0645454545454545,0.17389060887512894,2
would you like me to reserve a room for you?,0.0331631752102865,0.13955798773341016,0.2494417862838915,0.07341337907375635,0.17799043062200953,2
would you like me to reserve a table for you there?,0.0365294577253626,0.1669666796944201,0.2978723404255319,0.0888888888888888,0.2978723404255319,1
would you like me to reserve a table for you?,0.0221328543002646,0.1240654619306858,0.1041666666666666,0.0425531914893617,0.1041666666666666,1
would you like me to search for a different option?,0.048742862874501,0.2065494710744107,0.3333333333333333,0.0769230769230769,0.2222222222222222,1
would you like me to search for something else?,0.0114121251111128,0.1117305452316552,0.15625,0.0,0.125,1
would you like me to see if a room with a view is available right now?,0.1831776667216369,0.1907070426407113,0.391304347826087,0.2272727272727273,0.3478260869565217,1
would you like me to see if i can find out more information on the portion sizes?,0.043032852483216,0.1489246701721381,0.3571428571428571,0.1463414634146341,0.1904761904761904,1
would you like me to see if there's a larger room available?,0.1304554596910713,0.1345978644898836,0.345679012345679,0.1772151898734177,0.2469135802469135,1
would you like me to see if they have a larger room available?,0.03423052134082355,0.1864906400698651,0.2710469089779435,0.07696078431372545,0.1980428704566635,2
would you like me to see if they have larger rooms available?,0.0421769800941555,0.1663141875729987,0.3037974683544303,0.1298701298701298,0.2531645569620253,1
would you like me to still book a room for you?,0.0269296462623321,0.1841302741795183,0.2882882882882883,0.091743119266055,0.1801801801801801,1
would you like me to try to make a reservation?,0.157188773630212,0.2114204896771236,0.3673469387755102,0.1702127659574468,0.2857142857142857,1
would you like more information about graffiti?,0.0301655249273007,0.1314382421359993,0.1481481481481481,0.0,0.1481481481481481,1
would you like more information about the copper kettle or any of the other restaurants?,0.0215396553729398,0.0730907890718036,0.1886792452830188,0.0,0.1886792452830188,1
would you like more information about them?,0.0534754782836925,0.1499808530883995,0.375,0.0666666666666666,0.1875,1
would you like more information about this restaurant?,0.0810668758432244,0.2238247371504852,0.288135593220339,0.1379310344827586,0.2033898305084746,1
would you like more information on either place?,0.0325343113218364,0.1457823262366087,0.2222222222222222,0.0759493670886075,0.1728395061728395,1
would you like more information on the place?,0.0516699204976795,0.1770832340302329,0.2692307692307693,0.08,0.1923076923076923,1
would you like more information or a booking?,0.1353668110577423,0.247784497655422,0.3636363636363636,0.1904761904761905,0.2727272727272727,1
would you like more information?,0.0357450893059751,0.1662402843906684,0.2244897959183673,0.0625,0.1428571428571428,1
would you like reservations?,0.0225227836857682,0.1064820125099465,0.1951219512195122,0.0,0.1463414634146341,1
would you like some more information about either restaurant?,0.0264353142759891,0.1536739032621501,0.3035714285714285,0.0545454545454545,0.1785714285714285,1
would you like some more information about the curry queen?,0.0612922628277324,0.1359468073045626,0.3684210526315789,0.1621621621621621,0.1578947368421052,1
would you like some more information about them?,0.08832513342711544,0.1970203896266219,0.3667084791267798,0.157104351174432,0.30131379150987,3
would you like some more information?,0.0258890651739439,0.0985098193811731,0.1481481481481481,0.0769230769230769,0.1481481481481481,1
would you like to book a reservation?,0.025143213948743,0.16677502299476252,0.2659875632858468,0.1125851098400783,0.21127615688301682,3
would you like to book a room at acorn guest house?,0.0290007446567304,0.1038681417676217,0.2181818181818181,0.0,0.1818181818181818,1
would you like to book a room at alexander bed and breakfast?,0.0831256573524972,0.1668760989880118,0.3448275862068966,0.1071428571428571,0.1724137931034483,1
would you like to book a room so you can see the amazing views?,0.0175774593565548,0.0943935439017899,0.24,0.0,0.12,1
would you like to book a room there?,0.03737384667045318,0.15222067507778336,0.2841421736158578,0.11010478585630883,0.23685577580314415,5
would you like to book a room?,0.0353965283054734,0.1545799704113087,0.23020855103342588,0.08453019919246023,0.17818047770365775,8
would you like to book a table at frankie and bennys?,0.09557083774398,0.128562381242953,0.2711864406779661,0.0701754385964912,0.2372881355932203,1
would you like to book a table now?,0.0957937167497228,0.1681049842989646,0.2,0.0833333333333333,0.2,1
would you like to book a table?,0.0358813302312224,0.14654044568363958,0.2773555993370234,0.0792942176870748,0.2060230790880945,3
would you like to book at alexander bed and breakfast?,0.1142426173642278,0.1718755773863299,0.3703703703703703,0.1923076923076923,0.2592592592592592,1
would you like to book at graffiti?,0.1008820483432412,0.1241129832876704,0.3823529411764707,0.1212121212121212,0.2941176470588235,1
would you like to book at table?,0.0131602739045966,0.1109347301771844,0.1363636363636363,0.0232558139534883,0.1136363636363636,1
would you like to book it anyway?,0.028913622989689,0.0986663554147145,0.1694915254237288,0.0350877192982456,0.1016949152542372,1
would you like to book it or would you like to learn more?,0.0626622181088152,0.141843873552533,0.2571428571428572,0.0588235294117647,0.2,1
would you like to book it?,0.05282194802006562,0.14476089015465662,0.3040908993969576,0.08695376462170334,0.22479842004310924,10
would you like to book the hotel?,0.0165268505254901,0.0815311339034464,0.12,0.0,0.12,1
would you like to book there?,0.0354064875509504,0.0898777794869422,0.2068965517241379,0.074074074074074,0.1379310344827586,1
would you like to check out some other places or would you like more information about the lensfield?,0.0687748177306018,0.1327388225554937,0.3956043956043956,0.0898876404494382,0.1758241758241758,1
would you like to explore other options?,0.0124766475620631,0.1299605668619894,0.2166666666666667,0.0169491525423728,0.1333333333333333,1
would you like to explore some other options?,0.0188055412898067,0.2202345738435581,0.2448979591836734,0.0416666666666666,0.2040816326530612,1
would you like to find another hotel?,0.0171761884601701,0.0758212347005843,0.1587301587301587,0.0,0.1269841269841269,1
would you like to find another restaurant?,0.0246233736722218,0.0837209302325581,0.1395348837209302,0.0,0.1395348837209302,1
would you like to give it a try?,0.0321870141851799,0.116077146780793,0.19518716577540104,0.0476190476190476,0.19518716577540104,2
would you like to go ahead and book a reservation?,0.0924272533424404,0.1232119653643916,0.2083333333333333,0.0869565217391304,0.1666666666666666,1
would you like to go ahead and make the reservation now?,0.0225739430924201,0.1099295652665974,0.2916666666666667,0.0434782608695652,0.2499999999999999,1
would you like to know anything else about the bedouin?,0.0509604564875829,0.1721732141876277,0.35,0.1578947368421052,0.3,1
would you like to know anything else about the hotel or change your reservation?,0.0227997253911725,0.0671823204419889,0.2777777777777778,0.0,0.1111111111111111,1
would you like to know anything else about the hotel?,0.0150297408737758,0.0752935080856006,0.1428571428571428,0.0,0.1428571428571428,1
would you like to know anything else about the place?,0.0105083834065186,0.0717555909050897,0.2105263157894736,0.0727272727272727,0.1754385964912281,1
would you like to know anything else about them?,0.04430195077396089,0.14397859776878347,0.2881875162610932,0.09327109002669946,0.21486085265517899,9
would you like to know anything else?,0.04895332262014305,0.1600064404082044,0.26495653301187727,0.08821802490096203,0.21732602902432768,8
would you like to know more about any of them?,0.033783340803703876,0.12522212218085094,0.22245141737969604,0.061675627240143326,0.15796544228921275,4
would you like to know more about anything of them?,0.0176105266313257,0.1071394182298916,0.2448979591836734,0.0208333333333333,0.1632653061224489,1
would you like to know more about ask?,0.1175574320090803,0.1464276978705371,0.2769230769230769,0.1587301587301587,0.2461538461538461,1
would you like to know more about cityroomz?,0.0118843282368405,0.0586863656631516,0.1538461538461538,0.0,0.1538461538461538,1
would you like to know more about da vinci?,0.0394528823171546,0.1489130419308842,0.3076923076923076,0.0526315789473684,0.1794871794871795,1
would you like to know more about either of the places?,0.0054503185825019,0.0348046307078495,0.0547945205479452,0.0,0.0547945205479452,1
would you like to know more about either of them?,0.038116805439419366,0.1402930738189278,0.3054230657893013,0.0855936591077664,0.2118518163997939,8
would you like to know more about either place?,0.025156549425210048,0.10242804728131316,0.280476258378745,0.025279250921802766,0.17231244564919035,6
would you like to know more about grafton?,0.0025001953921989,0.0983803718205382,0.196078431372549,0.0408163265306122,0.1176470588235294,1
would you like to know more about india house?,0.0846163395934502,0.2042690052763136,0.4102564102564102,0.2702702702702702,0.2564102564102564,1
would you like to know more about rosa's?,0.0175813859956467,0.1087856527583918,0.109090909090909,0.0,0.109090909090909,1
would you like to know more about shiraz?,0.0110972764528986,0.0356824264049955,0.15,0.0,0.1,1
would you like to know more about the acorn?,0.02945304954161873,0.13620684417402942,0.31369817578772796,0.0859667609487364,0.23056384742951908,3
would you like to know more about the allenbell?,0.04400410195268665,0.1659646527044178,0.38503774879890185,0.18888888888888886,0.2940974605353466,2
would you like to know more about the ashley?,0.0140168792840702,0.0647944912130478,0.1509433962264151,0.0392156862745098,0.1132075471698113,1
would you like to know more about the avalon?,0.0335154227947512,0.0975877900832775,0.2388059701492537,0.0615384615384615,0.1492537313432835,1
would you like to know more about the cambridge belfry?,0.022870135985265,0.1008298610886304,0.25,0.0256410256410256,0.175,1
would you like to know more about the golden wok?,0.0168572767567814,0.0685117709154519,0.0769230769230769,0.0,0.0769230769230769,1
would you like to know more about the gonville?,0.0295340583933577,0.1220710828080647,0.2619047619047619,0.024390243902439,0.2142857142857143,1
would you like to know more about the lensfield?,0.0675059478608447,0.1034598094774193,0.2564102564102564,0.0789473684210526,0.2307692307692307,1
would you like to know more about the lovell lodge?,0.0740642286393486,0.1602706529682724,0.3098591549295775,0.0869565217391304,0.1408450704225352,1
would you like to know more about the place?,0.046352357734528546,0.1255872624333329,0.29267280833850057,0.08992237478545792,0.19485487347565475,4
would you like to know more about the restaurant?,0.0403777921453998,0.1654624873842161,0.3695652173913044,0.0888888888888888,0.1956521739130435,1
would you like to know more about their menu?,0.0325519714467404,0.1278532518817446,0.2777777777777777,0.1176470588235294,0.2222222222222222,1
would you like to know more about them or check out a different place?,0.0241701927534805,0.10104346482498014,0.23775773195876285,0.0638443935926773,0.16559278350515466,2
would you like to know more about them or have me look for another place?,0.0089258073191934,0.1205661711466172,0.1930232558139534,0.0,0.11967799642218241,2
would you like to know more about them or have me look into another place?,0.0092656220209885,0.1489705046578745,0.2285714285714285,0.0388349514563106,0.1714285714285714,1
would you like to know more about them or look for another place?,0.01932299707170055,0.0952208640765265,0.32875667429443167,0.0298507462686567,0.17162471395881002,2
would you like to know more about them?,0.043005302342342816,0.14552655195255831,0.29874391702144537,0.06710517454333909,0.21001333106629416,38
would you like to know more?,0.0366078180143064,0.0874906849641755,0.24179188203710378,0.10064049011417427,0.19082421765436544,3
would you like to look at a different location?,0.0203670796358175,0.0892183061135616,0.1874999999999999,0.032258064516129,0.125,1
would you like to look at another location?,0.023544693776604,0.131540952834308,0.3043478260869565,0.0454545454545454,0.217391304347826,1
would you like to look at some other places or find out more about hobsons house?,0.0497322939500312,0.1403062980876141,0.4307692307692308,0.1904761904761905,0.3076923076923077,1
would you like to look at something else?,0.013024295746348,0.190382880054148,0.175438596491228,0.0363636363636363,0.1052631578947368,1
would you like to look elsewhere?,0.0206901623813259,0.2199069980440841,0.2941176470588235,0.0303030303030303,0.1176470588235294,1
would you like to look somewhere else?,0.0182680755836395,0.1272168152532207,0.2641509433962263,0.0784313725490196,0.1886792452830188,1
would you like to make a  reservation?,0.0147549628255858,0.0668166661032238,0.1866666666666666,0.0,0.1066666666666666,1
would you like to make a booking elsewhere?,0.0207733189582881,0.1259640125039886,0.2711864406779661,0.0350877192982456,0.2033898305084745,1
would you like to make a booking?,0.1090837030237408,0.2681029987286381,0.3428571428571428,0.1764705882352941,0.3142857142857143,1
would you like to make a reservation at the restaurant?,0.0112395037086314,0.0324214792299898,0.1311475409836065,0.0,0.1311475409836065,1
would you like to make a reservation at this time?,0.0199145194291817,0.0597014925373134,0.2083333333333333,0.0,0.1249999999999999,1
would you like to make a reservation now?,0.0257716881357297,0.150375939849624,0.3783783783783783,0.0,0.2702702702702702,1
would you like to make a reservation somewhere else?,0.0238898034620899,0.1611598716320722,0.2816901408450704,0.0579710144927536,0.2816901408450704,1
would you like to make a reservation there?,0.04621013628129888,0.14800652530416675,0.2766715799065541,0.07500134794010241,0.21750833134215708,5
would you like to make a reservation?,0.05738949675734812,0.1576840832329551,0.2764471483200126,0.08901886389062662,0.224021240325056,22
would you like to make the reservation now or do you have more questions?,0.0171954154381689,0.0749193426017357,0.1846153846153846,0.0634920634920634,0.1538461538461538,1
would you like to proceed with a booking?,0.0962971776328764,0.2533090441557566,0.4210526315789473,0.2545454545454545,0.3859649122807017,1
would you like to reserve a room?,0.02739635125317635,0.17936393432247466,0.31277728482697426,0.1073286052009456,0.22981366459627328,2
would you like to reserve a table?,0.0721475093102872,0.1328251495870059,0.2592592592592592,0.0769230769230769,0.1851851851851851,1
would you like to stay there?,0.0526622861498253,0.1424120060292149,0.289106905587953,0.11052460084718145,0.21566409998523656,4
would you like to try either of these places?,0.0361602393033509,0.0921202251067267,0.2926829268292683,0.2051282051282051,0.2926829268292683,1
would you like to try it?,0.057050933146913,0.1847096441261387,0.2857142857142857,0.0851063829787234,0.2857142857142857,1
"would you like to try one anyway, or should i search for another location?",0.012540980706244,0.054122621564482,0.0588235294117647,0.0,0.0588235294117647,1
would you like to try royal spice instead?,0.1423412184218883,0.2223737093968692,0.4313725490196078,0.2040816326530612,0.392156862745098,1
would you like to try them?,0.03810565193499537,0.12023802513420116,0.2358024691358024,0.07519739519739517,0.17616334283000948,3
would you me like to book a room for you?,0.0365799333322994,0.1851228957214306,0.2745098039215686,0.0408163265306122,0.2352941176470588,1
would you still like to stay here?,0.0215521143339474,0.0707503028293955,0.2051282051282051,0.0,0.1538461538461538,1
