target,turn_nr,dialogue_act_history,user_utterance,user_utterance_dialogue_act,ref_domain,ref_doc_type,ref_knowledge,ref_know_nr,ref_know_sentiment,ref_know_avg_sentiment,ref_response,ref_response_length,ref_response_sent_nr,ref_response_summary,ref_response_summary_sentiment,ref_response_question,target,pred_domain,pred_doc_type,pred_knowledge,pred_know_nr,pred_know_sentiment,pred_know_avg_sentiment,pred_response,pred_response_length,pred_response_sent_nr,pred_response_summary,pred_response_summary_sentiment,pred_response_question,bleu,meteor,rouge1,rouge2,rougeL,appropriateness,relevance
True,3.0,"['yes_no_question', 'statement', 'yes_no_question']",Do they have good WiFi?,yes_no_question,hotel,review,"['The free Internet provided at this location was extremely fast and the connection quality was superb.', 'I also really appreciated the free parking and fast, reliable, free Wi-Fi.', 'Do you have WiFi?Free WiFi is available at Allenbell.', 'Do I have to pay for WiFi?There is free Wifi at Allenbell.']",4.0,"[0.5333333333333333, 0.30000000000000004, 0.4, 0.4]",0.4083333333333333,One customer said that the internet there was extremely fast and that the connection quality was superb. Would you like to make a reservation?,142.0,2.0,One customer said that the internet there was extremely fast and that the connection quality was superb.,0.6,Would you like to make a reservation?,True,hotel,review,"['The free Internet provided at this location was extremely fast and the connection quality was superb.', 'Do you have WiFi?Free WiFi is available at Allenbell.', 'I also really appreciated the free parking and fast, reliable, free Wi-Fi.', 'Do I have to pay for WiFi?There is free Wifi at Allenbell.', ""I appreciated the free Wi-Fi, but it didn't really make up for a pretty mediocre location.""]",5,"[0.5333333333333333, 0.4, 0.30000000000000004, 0.4, 0.11000000000000001]",0.3486666666666667,"
	The Allenbell Hotel offers free WiFi and parking.",51,1,"
	The Allenbell Hotel offers free WiFi and parking.",0.25,,0.008574978451193194,0.041539051316585744,0.125,0.0,0.125,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
True,7.0,"['command', 'open_question_opinion', 'statement', 'statement', 'opinion', 'command', 'yes_no_question']",Is it in a cool part of the city?,yes_no_question,hotel,review,"['The only thing we did not like was the location.', 'I felt extremely safe and comfortable with the location of the guesthouse.', 'The location is the only downside, as it was far from the center.', 'That is not the fault of the Acorn Guest House, but you do have to travel about 15 minutes if you want to get to any nightlife.', 'It was honestly in a good location, which made all the difference.', ""The location wasn't great though, but I was struggling to find an available place that offered a perfect location plus free wi-fi."", ""We didn't care so much if it had other things, but a great view and good location, were not things we were going to give a little on.""]",7.0,"[0.0, 0.45, 0.0, 0.0, 0.7, 0.65, 0.27749999999999997]",0.2967857142857142,"Some people were very happy with the location, but others felt that it wasn't close enough to things, such as nightlife.",120.0,1.0,Some people were very happy with the location.  but others felt that it wasn't close enough to things.  such as nightlife.,0.3333333333333333,,True,hotel,review,"[""The location wasn't great though, but I was struggling to find an available place that offered a perfect location plus free wi-fi."", 'I felt extremely safe and comfortable with the location of the guesthouse.', 'The location can be overlooked, but the fact that the room is not accessible really disappointed us.', 'The only thing we did not like was the location.', 'That is not the fault of the Acorn Guest House, but you do have to travel about 15 minutes if you want to get to any nightlife.', 'It was honestly in a good location, which made all the difference.', 'The location is the only downside, as it was far from the center.', ""We didn't care so much if it had other things, but a great view and good location, were not things we were going to give a little on.""]",8,"[0.65, 0.45, -0.46875, 0.0, 0.0, 0.7, 0.0, 0.27749999999999997]",0.20109375,"

The Acorn Guest House is located in a safe and comfortable area, and offers free wi-fi and parking.",101,1,"

The Acorn Guest House is located in a safe and comfortable area.  and offers free wi-fi and parking.",0.35,,0.01864134968470784,0.04324374734450096,0.0975609756097561,0.0,0.0975609756097561,,
True,11.0,"['statement', 'statement', 'statement', 'yes_no_question', 'command', 'statement', 'statement', 'pos_answer', 'statement', 'statement', 'command']","Yes, please. Is the view pleasant and enjoyable from the guest house?",command,hotel,review,"['We stayed at the Acorn guest house and I loved the view.', ""Outside of the balcony of my room, I found that the exquisite view was unlike anything I've ever seen before."", 'The wi-fi was super fast though and the room provided a great view.', 'I also enjoyed the great view as that helped me take a moment to enjoy some peace and quiet.', ""We didn't care so much if it had other things, but a great view and good location, were not things we were going to give a little on.""]",5.0,"[0.7, 0.5, 0.4444444444444445, 0.42500000000000004, 0.27749999999999997]",0.4693888888888889,"The view from the Acorn Guest House is really good, guests only had positive things to say about it.",100.0,1.0,The view from the Acorn Guest House is really good.  guests only had positive things to say about it.,0.3090909090909091,,True,hotel,review,"[""Outside of the balcony of my room, I found that the exquisite view was unlike anything I've ever seen before."", 'We stayed at the Acorn guest house and I loved the view.', 'I also enjoyed the great view as that helped me take a moment to enjoy some peace and quiet.', 'The wi-fi was super fast though and the room provided a great view.', ""We didn't care so much if it had other things, but a great view and good location, were not things we were going to give a little on.""]",5,"[0.5, 0.7, 0.42500000000000004, 0.4444444444444445, 0.27749999999999997]",0.4693888888888889,"

The Acorn Guest House has a really nice view that is enjoyable and peaceful.",78,1,"

The Acorn Guest House has a really nice view that is enjoyable and peaceful.",0.45,,0.0837951206710465,0.19827556562279533,0.4242424242424242,0.1935483870967742,0.30303030303030304,,
True,19.0,"['statement', 'opinion', 'statement', 'command', 'pos_answer', 'statement', 'opinion', 'statement', 'command', 'open_question_factual', 'statement', 'statement', 'command', 'open_question_factual', 'opinion', 'open_question_opinion', 'opinion', 'statement', 'statement']",I need to make sure the place is not overpriced and has bang for my buck?,statement,hotel,review,"['This hotel offered the best place for our limited budget.', 'But the fee to use the spa was too high.', 'The only downside was the price of our stay, which was a bit more than normal.']",3.0,"[0.4642857142857143, 0.16, 0.21666666666666667]",0.2803174603174603,"According to some it was over priced, but some guests have stated that the price was great for their limited budget.",116.0,1.0,According to some it was over priced.  but some guests have stated that the price was great for their limited budget.,0.3642857142857143,,True,hotel,review,"[""There seemed to be cheaper options nearby though so I'd say it's a bit overpriced."", 'Still, if you can afford it, I would recommend a stay here.', 'The only downside was the price of our stay, which was a bit more than normal.', 'This hotel offered the best place for our limited budget.']",4,"[0.0, 0.0, 0.21666666666666667, 0.4642857142857143]",0.17023809523809524,"

The Cambridge Belfry is a bit overpriced, but still offers a good value for your money. If you can afford it, I would recommend staying here. The only downside is the price of the stay, which may be more than you are expecting. However, this hotel offers the best value for your limited budget.",296,4,"

The Cambridge Belfry is a bit overpriced, but still offers a good value for your money.. If you can afford it, I would recommend staying here.. The only downside is the price of the stay, which may be more than you are expecting.. However, this hotel offers the best value for your limited budget.",0.33265306122448973,,0.03405155346535649,0.15336721651020455,0.18666666666666668,0.05479452054794521,0.16,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
True,3.0,"['opinion', 'command', 'command']",Which of these have a wide variety of non-alcoholic drink options?,command,restaurant,review,"[""I also liked that there were tons of non alcoholic drink options since I don't drink alcohol."", 'They also had many non-alcoholic drink options which were good but a little overpriced.', 'However, the portion sizes were quite small, and we were disappointed in the very limited selection of non-alcoholic drink options for the kids in our group.']",3.0,"[0.175, 0.33749999999999997, -0.3642857142857143]",0.0494047619047618,Both Anatolia and Efes Restaurant have a variety of different non-alcoholic drink options. Past customers of Anatolia have said that the drinks are small and overpriced.,169.0,2.0,Both Anatolia and Efes Restaurant have a variety of different non-alcoholic drink options.. Past customers of Anatolia have said that the drinks are small and overpriced.,-0.1666666666666666,,True,restaurant,review,"[""I also liked that there were tons of non alcoholic drink options since I don't drink alcohol."", 'They also had many non-alcoholic drink options which were good but a little overpriced.', 'However, the portion sizes were quite small, and we were disappointed in the very limited selection of non-alcoholic drink options for the kids in our group.', 'My one biggest criticism is that the drinks were too expensive, as even the non-alcoholic drinks could run over seven dollars.']",4,"[0.175, 0.33749999999999997, -0.3642857142857143, -0.5]",-0.08794642857142859,"

The Anatolia and Efes restaurants both have wide varieties of non-alcoholic drink options.",92,1,"

The Anatolia and Efes restaurants both have wide varieties of non-alcoholic drink options.",-0.1,,0.10072276293251825,0.25583910987685826,0.6341463414634146,0.3589743589743589,0.5365853658536585,,
True,3.0,"['statement', 'statement', 'opinion']","I need to enjoy the view from the room, will I?",opinion,hotel,review,"['The view from the room was also breathtaking.', 'The view from the room was also amazing, and the cleanliness of the bathroom was top notch.']",2.0,"[1.0, 0.55]",0.775,You're in luck!  The reviews that I have on the view for this hotel indicate it is both breathtaking and amazing!,113.0,2.0,You're in luck!  . The reviews that I have on the view for this hotel indicate it is both breathtaking and amazing!,0.875,,True,hotel,review,"['The view from the room was also breathtaking.', 'The view from the room was also amazing, and the cleanliness of the bathroom was top notch.']",2,"[1.0, 0.55]",0.775,"
	The view from the room was also breathtaking.",47,1,"
	The view from the room was also breathtaking.",1.0,,0.01423165357140917,0.0912160122921092,0.26666666666666666,0.07142857142857142,0.19999999999999998,,
True,9.0,"['statement', 'statement', 'statement', 'statement', 'closing', 'complaint', 'complaint', 'statement', 'open_question_factual']",How good are the views from the rooms?,open_question_factual,hotel,review,"['He specifically selected this hotel because of the gorgeous views.', ""I took about fifty pictures out of my window during my stay, I just couldn't get enough of it!"", 'I loved the 24 hour service at the front desk and the view was impeccable!', 'It was a really stunning view to wake up to every morning, and romantic to look at in the evenings.', 'First off the room had a very beautiful view!', 'Our room had an excellent view of the surrounding sights and attractions.']",6.0,"[0.7, 0.0, 0.81875, 0.25, 0.625, 1.0]",0.565625,The Gonville and Lensfield Hotel offer very stunning views to wake up to each morning during your stay.,103.0,1.0,The Gonville and Lensfield Hotel offer very stunning views to wake up to each morning during your stay.,0.65,,True,hotel,review,"['First off the room had a very beautiful view!', 'He specifically selected this hotel because of the gorgeous views.', 'Our room had an excellent view of the surrounding sights and attractions.', 'It was a really stunning view to wake up to every morning, and romantic to look at in the evenings.', 'I loved the 24 hour service at the front desk and the view was impeccable!', 'However, it was pretty hard to appreciate the great view with the constant noise.', ""I took about fifty pictures out of my window during my stay, I just couldn't get enough of it!""]",7,"[0.625, 0.7, 1.0, 0.25, 0.81875, 0.18958333333333333, 0.0]",0.5119047619047619,"

The Gonville and Lensfield hotels both have excellent views from their rooms.",79,1,"

The Gonville and Lensfield hotels both have excellent views from their rooms.",1.0,,0.13489712606482868,0.17476744010667322,0.4,0.2857142857142857,0.4,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
True,9.0,"['opinion', 'command', 'opinion', 'opinion', 'command', 'statement', 'thanking', 'statement', 'yes_no_question']",At this hotel are the rooms large because I prefer a large room?,yes_no_question,hotel,review,"['The room was large and had central heat and air, had two beds and a separate area with a couch and television.', 'The rooms are definitely overpriced and on the smaller side, but not too bad.', 'The room and bed were ample and comfortable.', 'The Ashley Hotel has big rooms, and really comfortable beds.']",4.0,"[0.10714285714285714, -0.23333333333333328, 0.4, 0.2]",0.1184523809523809,"Yes and some previous customers have stated that the rooms were ample and comfortable, but others have stated that it was on the smaller side.",142.0,1.0,Yes and some previous customers have stated that the rooms were ample and comfortable.  but others have stated that it was on the smaller side.,0.0777777777777777,,True,hotel,review,"['The room was large and had central heat and air, had two beds and a separate area with a couch and television.', 'It was one of the nicest and largest rooms I had ever stayed in.', 'The Ashley Hotel has big rooms, and really comfortable beds.', 'I enjoyed my breakfast choices and big room at Ashley Hotel.', 'The rooms are definitely overpriced and on the smaller side, but not too bad.', 'The room and bed were ample and comfortable.', 'This place definitely delivered in that regard.']",7,"[0.10714285714285714, 0.0, 0.2, 0.25, -0.23333333333333328, 0.4, 0.0]",0.1034013605442177,"

The Ashley Hotel has large rooms, and guests have generally found them to be comfortable. However, some reviewers have found the rooms to be overpriced.",154,2,"

The Ashley Hotel has large rooms, and guests have generally found them to be comfortable.. However, some reviewers have found the rooms to be overpriced.",0.22142857142857145,,0.03748131723822483,0.13971654681668388,0.32,0.041666666666666664,0.24,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
True,11.0,"['statement', 'open_question_factual', 'statement', 'statement', 'statement', 'statement', 'statement', 'statement', 'statement', 'statement', 'statement']",Are the rooms cleaned thoroughly?,statement,hotel,review,"['The room was clean, not a spot anywhere.', ""On the other hand the room wasn't very clean and I felt uncomfortable sitting in the chairs or using the bathroom for fear of germs."", 'We enjoyed our stay the bed were comfortable and the room was clean.']",3.0,"[0.3666666666666667, -0.04944444444444442, 0.4222222222222222]",0.2464814814814815,"The Cambridge Belfry has spotless and clean rooms according to the reviews that I found, would you like to book a room there tonight?",133.0,1.0,The Cambridge Belfry has spotless and clean rooms according to the reviews that I found,0.3666666666666667, would you like to book a room there tonight?,True,hotel,review,"['The room was clean, not a spot anywhere.', ""On the other hand the room wasn't very clean and I felt uncomfortable sitting in the chairs or using the bathroom for fear of germs."", 'We enjoyed our stay the bed were comfortable and the room was clean.']",3,"[0.3666666666666667, -0.04944444444444442, 0.4222222222222222]",0.2464814814814815,"

The Cambridge Belfry is located on the west side and is super cheap. The rooms are cleaned thoroughly.",104,2,"

The Cambridge Belfry is located on the west side and is super cheap.. The rooms are cleaned thoroughly.",0.3666666666666667,,0.06278750304800573,0.13027156686180522,0.3333333333333333,0.09999999999999999,0.28571428571428575,,
True,7.0,"['statement', 'statement', 'opinion', 'statement', 'command', 'statement', 'yes_no_question']",Is the Ashley Hotel a quiet place?,yes_no_question,hotel,review,"['This place definitely delivered in that regard.', 'There was no more than a few noises I heard during my entire stay, I was able to keep my head clear.', ""I stayed here with my family, and we were able to get a good night's rest, as it was very quiet."", ""I mean they are like home comfortable, and also it's very quiet so we didn't have to worry about any loud noises.""]",4.0,"[0.0, 0.030000000000000006, 0.39999999999999997, 0.04687500000000001]",0.11921875,"Yes, the Ashley is a great choice if you'd like a quiet experience. Can I help you with anything else today?",108.0,2.0,"Yes, the Ashley is a great choice if you'd like a quiet experience.",0.4,Can I help you with anything else today?,True,hotel,review,"[""I mean they are like home comfortable, and also it's very quiet so we didn't have to worry about any loud noises."", ""I stayed here with my family, and we were able to get a good night's rest, as it was very quiet."", 'There was no more than a few noises I heard during my entire stay, I was able to keep my head clear.', 'I had a nearby business venture in the area so I was mainly looking for a quiet place to rest my head.', 'This is very frustrating when you are trying to work and the delay is huge.']",5,"[0.04687500000000001, 0.39999999999999997, 0.030000000000000006, 0.08333333333333333, -0.05999999999999997]",0.10004166666666667,"

Yes, the Ashley Hotel is a quiet place.",41,1,"

Yes.  the Ashley Hotel is a quiet place.",0.0,,0.08752912519803262,0.14977324229143466,0.39999999999999997,0.2857142857142857,0.39999999999999997,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
True,5.0,"['yes_no_question', 'statement', 'opinion', 'statement', 'yes_no_question']",Can you check to see if they are known for having great service?,yes_no_question,restaurant,review,['The host and waiter were all extremely friendly and even cracked a few good jokes.'],1.0,[0.2916666666666667],0.2916666666666667,The Kymmoy gets high marks for their staff and service with guests saying they were extremely friendly and even cracked a few jokes. Would you like to know more about them?,172.0,2.0,The Kymmoy gets high marks for their staff and service with guests saying they were extremely friendly and even cracked a few jokes.,0.1116666666666666,Would you like to know more about them?,True,restaurant,review,['The host and waiter were all extremely friendly and even cracked a few good jokes.'],1,[0.2916666666666667],0.2916666666666667,"

Yes, the Kymmoy is known for having great service. I would be happy to make a reservation for you.",100,2,"

Yes, the Kymmoy is known for having great service.. I would be happy to make a reservation for you.",0.8,,0.01704024687823426,0.10583641245007407,0.31999999999999995,0.04166666666666667,0.24000000000000002,,
True,13.0,"['command', 'command', 'pos_answer', 'statement', 'statement', 'statement', 'thanking', 'open_question_opinion', 'opinion', 'statement', 'statement', 'statement', 'yes_no_question']",Does the Gonville offer rooms with a good view?,yes_no_question,hotel,review,"['I loved the 24 hour service at the front desk and the view was impeccable!', 'Our room had an excellent view of the surrounding sights and attractions.', 'It was a really stunning view to wake up to every morning, and romantic to look at in the evenings.']",3.0,"[0.81875, 1.0, 0.25]",0.6895833333333333,The Gonville Hotel offers rooms with an amazingly romantic view. Do you want to book a reservation or do you need more information?,131.0,2.0,The Gonville Hotel offers rooms with an amazingly romantic view.,0.05,Do you want to book a reservation or do you need more information?,True,hotel,review,"['Our room had an excellent view of the surrounding sights and attractions.', 'I loved the 24 hour service at the front desk and the view was impeccable!', 'It was a really stunning view to wake up to every morning, and romantic to look at in the evenings.']",3,"[1.0, 0.81875, 0.25]",0.6895833333333333,"

Yes, the Gonville hotel offers rooms with a good view.",56,1,"

Yes.  the Gonville hotel offers rooms with a good view.",0.39999999999999997,,0.05835895758625385,0.20120012657677977,0.48484848484848486,0.3225806451612903,0.42424242424242425,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
True,9.0,"['statement', 'statement', 'statement', 'statement', 'statement', 'statement', 'opinion', 'opinion', 'command']",Can I get a room with a good view?,command,hotel,review,"['When we first entered the room we were blown away by the views that can be seen, and the bathroom was especially clean.', 'I am actually really missing that view right about now.', ""We actually heard that the views were good, and we weren't disappointed."", 'It really does have a great view, and the staff made us feel very welcome.']",4.0,"[0.4916666666666667, 0.042857142857142844, -0.01666666666666668, 0.6666666666666666]",0.2961309523809524,The Cityroomz have a tremendous beautiful view. They also have a very supportive and friendly stuff team.,105.0,2.0,The Cityroomz have a tremendous beautiful view.. They also have a very supportive and friendly stuff team.,0.5520833333333334,,True,hotel,review,"['It really does have a great view, and the staff made us feel very welcome.', 'When we first entered the room we were blown away by the views that can be seen, and the bathroom was especially clean.', ""We actually heard that the views were good, and we weren't disappointed."", 'I am actually really missing that view right about now.', 'The bed was way more comfortable than my bed at home and I instantly fell in love with the view.']",5,"[0.6666666666666666, 0.4916666666666667, -0.01666666666666668, 0.042857142857142844, 0.35]",0.3069047619047619,"

The Cityroomz Hotel is located in the centre of town and offers free wifi and free parking. The hotel also has a number of rooms with good views. To book a room, you can contact the hotel directly or book online.",214,3,"

The Cityroomz Hotel is located in the centre of town and offers free wifi and free parking.. The hotel also has a number of rooms with good views.. To book a room, you can contact the hotel directly or book online.",0.34,,0.022996104098636838,0.16293076856926705,0.24137931034482757,0.03571428571428572,0.17241379310344826,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
True,7.0,"['command', 'statement', 'opinion', 'opinion', 'statement', 'statement', 'open_question_factual']",Is Home from Home known for offering a quality breakfast to their guests during their stay?,open_question_factual,hotel,review,"['It was just me so I made do with the breakfast options.', 'What kind of breakfast is served at Home From Home?The breakfast options at Home from Home are Continental, Italian, Full English/Irish, Vegetarian, Vegan, and Gluten-free.', 'The hotel itself had delicious breakfast options and a good variety of them.', 'Is breakfast free at your location?Home from home does not provide a free daily breakfast.', 'Also, the provided meal in the morning was of extremely low quality and we were better off getting nothing.', 'I enjoyed the options given and all were very tasty.', ""We didn't have to leave the hotel to find breakfast elsewhere."", 'The breakfasts were good.']",8.0,"[0.0, 0.31666666666666665, 0.85, 0.26666666666666666, 0.25, 0.35, 0.0, 0.7]",0.3416666666666667,"Past guests differ in their views of the quality of the breakfast. Some said it was delicious with a good variety, but others said that the quality was low.",156.0,2.0,"Past guests differ in their views of the quality of the breakfast.. Some said it was delicious with a good variety, but others said that the quality was low.",0.3625,,True,hotel,review,"['The hotel itself had delicious breakfast options and a good variety of them.', 'The breakfasts were good.', 'What kind of breakfast is served at Home From Home?The breakfast options at Home from Home are Continental, Italian, Full English/Irish, Vegetarian, Vegan, and Gluten-free.', 'Is breakfast free at your location?Home from home does not provide a free daily breakfast.', 'Also, the provided meal in the morning was of extremely low quality and we were better off getting nothing.', 'It was just me so I made do with the breakfast options.', 'I enjoyed the options given and all were very tasty.', ""We didn't have to leave the hotel to find breakfast elsewhere.""]",8,"[0.85, 0.7, 0.31666666666666665, 0.26666666666666666, 0.25, 0.0, 0.35, 0.0]",0.3416666666666667,"

Yes, Home from Home is known for offering a quality breakfast to their guests during their stay.",98,1,"

Yes.  Home from Home is known for offering a quality breakfast to their guests during their stay.",0.0,,0.016612381955503682,0.11268942344701381,0.2173913043478261,0.0,0.08695652173913043,,
True,5.0,"['statement', 'statement', 'statement', 'statement', 'statement']",I meant to ask does this place have a beautiful view to take in the sights?,statement,hotel,review,"['I loved the 24 hour service at the front desk and the view was impeccable!', 'Our room had an excellent view of the surrounding sights and attractions.', 'It was a really stunning view to wake up to every morning, and romantic to look at in the evenings.']",3.0,"[0.81875, 1.0, 0.25]",0.6895833333333333,"According to the reviews, the views from the hotel were very beautiful. Is there anything else you need to know?",112.0,2.0,"According to the reviews, the views from the hotel were very beautiful.",1.0,Is there anything else you need to know?,True,hotel,review,"['It was a really stunning view to wake up to every morning, and romantic to look at in the evenings.', 'Our room had an excellent view of the surrounding sights and attractions.', 'I loved the 24 hour service at the front desk and the view was impeccable!']",3,"[0.25, 1.0, 0.81875]",0.6895833333333333,"

Yes, the Gonville Hotel has a beautiful view that guests can enjoy.",69,1,"

Yes.  the Gonville Hotel has a beautiful view that guests can enjoy.",0.625,,0.035513367985431005,0.10207779037257855,0.25,0.0,0.18749999999999997,,
True,7.0,"['statement', 'statement', 'opinion', 'statement', 'statement', 'command', 'opinion']",I prefer a good view; does it have nice and stunning views from the room ?,opinion,hotel,review,"['I was super happy with the large size of the room, which had a great view and super fast Wi-Fi.', 'The room had a great view and was in a good location.', 'The views from the lodge were also amazing which will lead to fond memories.', 'The view was amazing and private at the same time.', 'The view is nice, especially at night.']",5.0,"[0.44682539682539685, 0.75, 0.6000000000000001, 0.20000000000000004, 0.3]",0.4593650793650794,"If you prefer a good view when staying at a location, the Arbury Lodge Guesthouse provides amazing sights.",106.0,1.0,If you prefer a good view when staying at a location.  the Arbury Lodge Guesthouse provides amazing sights.,0.65,,True,hotel,review,"['The views from the lodge were also amazing which will lead to fond memories.', 'The view was amazing and private at the same time.', 'The view is nice, especially at night.', 'The room had a great view and was in a good location.', 'I was super happy with the large size of the room, which had a great view and super fast Wi-Fi.']",5,"[0.6000000000000001, 0.20000000000000004, 0.3, 0.75, 0.44682539682539685]",0.4593650793650794,"

The Arbury Lodge Guesthouse would be a great option for you! It has stunning views from the room, and is in a great location.",127,2,"

The Arbury Lodge Guesthouse would be a great option for you!. It has stunning views from the room, and is in a great location.",0.7666666666666666,,0.0698036141736638,0.24451687701422942,0.42857142857142855,0.15,0.1904761904761905,,
True,11.0,"['command', 'command', 'statement', 'statement', 'statement', 'statement', 'comment', 'statement', 'statement', 'open_question_factual', 'open_question_factual']",Do you know if this hotel is in a good area?,open_question_factual,hotel,review,"[""Warkworth House was a great place to stay for my recent business trip, despite it's very mediocre location."", 'Furthermore, this location was extremely nearby to everything else that I needed on this trip.', 'I chose it for seeming like a good value for my money and for the location.', 'The location is nice and nearby shops are easy to find.', 'Warkworth is a lovely village and there are plenty of walks and places to visit in the area.', 'Upon my arrival, I noticed that I was extremely disappointed with the location because it was extremely out of the way.']",6.0,"[0.05000000000000001, -0.125, 0.7, 0.5166666666666666, 0.5, -0.4375]",0.2006944444444444,"Yes, the Warkworth House is located within a lovely village with plenty of shops nearby, however a couple guest were disappointed with the area.",144.0,1.0,Yes.  the Warkworth House is located within a lovely village with plenty of shops nearby.  however a couple guest were disappointed with the area.,-0.125,,True,hotel,review,"['Upon my arrival, I noticed that I was extremely disappointed with the location because it was extremely out of the way.', 'The location was amazing, so close to so many things!', ""Warkworth House was a great place to stay for my recent business trip, despite it's very mediocre location."", 'Furthermore, this location was extremely nearby to everything else that I needed on this trip.', 'The location is nice and nearby shops are easy to find.', 'I chose it for seeming like a good value for my money and for the location.', 'I would have liked a location closer to the train especially since I traveled alone.', 'This location was extremely silent, and it made completing work easy.', 'It was the only hotel near the area I had to travel for work, so, I was a bit anxious.', 'Warkworth is a lovely village and there are plenty of walks and places to visit in the area.']",10,"[-0.4375, 0.6125, 0.05000000000000001, -0.125, 0.5166666666666666, 0.7, 0.3, 0.21666666666666667, -0.049999999999999996, 0.5]",0.22833333333333333,"

The hotel is located in a good area. There are plenty of shops and restaurants nearby, and the hotel is close to public transportation.",137,2,"

The hotel is located in a good area.. There are plenty of shops and restaurants nearby, and the hotel is close to public transportation.",0.35,,0.08988993840330055,0.19325162948135846,0.4166666666666667,0.13043478260869565,0.375,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
True,9.0,"['statement', 'opinion', 'opinion', 'open_question_opinion', 'opinion', 'open_question_opinion', 'opinion', 'statement', 'open_question_opinion']",Did you book a room with a good view?,open_question_opinion,hotel,review,"['There is a great view especially at sunset.', 'Looking out of the window was nice, as the view was unique.', 'Made it very easy to settle in and relax after a long trip, and even more relaxing with the excellent view out of my window!']",3.0,"[0.4, 0.4875, 0.5033333333333333]",0.4636111111111111,"According to the reviews that I have on hand for this location, the view has been described as excellent, unique and great, particularly of the sunset!",151.0,1.0,According to the reviews that I have on hand for this location.  the view has been described as excellent.  unique and great.  particularly of the sunset!,0.5958333333333333,,True,hotel,review,"['Made it very easy to settle in and relax after a long trip, and even more relaxing with the excellent view out of my window!', 'There is a great view especially at sunset.', 'Looking out of the window was nice, as the view was unique.']",3,"[0.5033333333333333, 0.4, 0.4875]",0.4636111111111111,"

Yes, I booked a room with a good view.",40,1,"

Yes.  I booked a room with a good view.",0.7,,0.008768170991948111,0.0608922377706016,0.1142857142857143,0.0,0.1142857142857143,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
True,7.0,"['statement', 'statement', 'opinion', 'yes_no_question', 'yes_no_question', 'statement', 'statement']",Do they have classy rooms with inspiring views?,statement,hotel,review,"['First off the room had a very beautiful view!', 'He specifically selected this hotel because of the gorgeous views.', ""I took about fifty pictures out of my window during my stay, I just couldn't get enough of it!""]",3.0,"[0.625, 0.7, 0.0]",0.4416666666666666,Previous guests have called the view beautiful and gorgeous with one guest claimed to have taken 50 pictures out their window because they couldn't get enough. Would you like to book it?,186.0,2.0,Previous guests have called the view beautiful and gorgeous with one guest claimed to have taken 50 pictures out their window because they couldn't get enough.,0.3458333333333333,Would you like to book it?,True,hotel,review,"['First off the room had a very beautiful view!', 'He specifically selected this hotel because of the gorgeous views.', 'However, it was pretty hard to appreciate the great view with the constant noise.', ""I took about fifty pictures out of my window during my stay, I just couldn't get enough of it!""]",4,"[0.625, 0.7, 0.18958333333333333, 0.0]",0.37864583333333335,"

Yes, the Lensfield Hotel has rooms with inspiring views.",58,1,"

Yes.  the Lensfield Hotel has rooms with inspiring views.",0.5,,0.006095140828215903,0.018808777429467086,0.14285714285714288,0.0,0.09523809523809523,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
