ref_response_question,avg_bleu,avg_meteor,avg_rouge1,avg_rouge2,avg_rougeL,num_samples
would you like a reservation?,0.2176156329949422,0.27195133975575936,0.49619676572179783,0.3060285514899168,0.4347613590232332,5
would you like a room there?,0.0191926502280569,0.150512059793025,0.2916666666666667,0.1739130434782608,0.2916666666666667,1
would you like any more information about it?,0.1811525997493876,0.2610715129726797,0.441374269005848,0.24777523518942282,0.3932748538011696,3
would you like any other information?,0.0310398499607714,0.1762762014221932,0.3043478260869565,0.0909090909090909,0.1739130434782608,1
would you like be to book it for you?,0.1129571454395391,0.1907258063437621,0.3555555555555555,0.1395348837209302,0.2666666666666666,1
would you like for me to book you?,0.0361785422742302,0.1270576512956486,0.2553191489361702,0.0,0.2553191489361702,1
would you like help booking it?,0.1121333682239084,0.1329339100933725,0.4285714285714285,0.0999999999999999,0.2857142857142857,1
would you like help in booked a stay?,0.1755381218354859,0.2993823552005061,0.5263157894736842,0.3333333333333333,0.5263157894736842,1
would you like me to book a reservation?,0.1736086198203101,0.225030844128652,0.4363636363636363,0.2264150943396226,0.3272727272727272,1
would you like me to book a room for you?,0.16573549755738703,0.20009517272382887,0.38732471876676683,0.21936276353772544,0.3512104372417023,13
would you like me to book a room for your party?,0.4657108976767077,0.3717725467374672,0.6829268292682926,0.5641025641025641,0.6829268292682926,1
would you like me to book a room?,0.04958561008051335,0.12733963910469454,0.24300111982082867,0.0545454545454545,0.18663680477790215,2
would you like me to book a stay for you?,0.0226545974164583,0.1014244131360672,0.2666666666666666,0.0,0.1333333333333333,1
would you like me to book a table for you at la margherita?,0.0973560405691703,0.1477714958456085,0.3999999999999999,0.1379310344827586,0.2666666666666666,1
would you like me to book a table for you at panahar?,0.0966888154016037,0.1953228506202718,0.36,0.125,0.28,1
would you like me to book a table for you?,0.24583623695911216,0.1996072230367594,0.43238138148546074,0.2459825324645498,0.4017259903649533,3
would you like me to book it for you?,0.2294196035910998,0.2522884345766876,0.47635275098157004,0.27595398072602983,0.4297161495218465,11
would you like me to book it?,0.2723588740485664,0.26829001585114465,0.557721256657025,0.3964478561924888,0.5187492622109795,5
would you like me to book that for you?,0.08166363053347471,0.15478976745325485,0.3928386092371562,0.17606837606837605,0.32900882200311365,2
would you like me to book the room?,0.1529555933752883,0.2192384109637448,0.4081632653061224,0.1702127659574468,0.3673469387755102,1
would you like me to book you a room?,0.23483438410873644,0.2519009183965349,0.5063660829582072,0.31227850740045854,0.4496284943057249,3
would you like me to book you a table?,0.0758972386124972,0.15964821599599743,0.3555555555555556,0.1052631578947368,0.24166666666666664,2
would you like me to book your reservation?,0.3559739463323481,0.3374451212799339,0.6341463414634148,0.4102564102564102,0.5853658536585366,1
would you like me to cancel that booking and look for a quieter option?,0.0217205455170962,0.1409255746630139,0.2692307692307692,0.0,0.1538461538461538,1
would you like me to cancel the reservation or are you still interested?,0.0834588329968207,0.1271277721317293,0.2962962962962963,0.0769230769230769,0.1851851851851851,1
would you like me to check availability at the allenbell?,0.225236975945387,0.3049385756323906,0.5714285714285715,0.3999999999999999,0.4761904761904761,1
would you like me to check availability there?,0.0610983374073894,0.1295375354636815,0.2857142857142857,0.15,0.2857142857142857,1
would you like me to check into some other places?,0.0114541792528742,0.0480015743373557,0.0909090909090909,0.0,0.0909090909090909,1
would you like me to check on availability for the days you're travelling?,0.1073649302627704,0.0841086696057843,0.3414634146341463,0.1025641025641025,0.2439024390243902,1
would you like me to check on availability for your travel dates?,0.1208832476840295,0.1563241634397941,0.3255813953488372,0.1463414634146341,0.3255813953488372,1
would you like me to check on room availability for you?,0.0665857940438041,0.1155574557899541,0.25,0.1052631578947368,0.2,1
would you like me to check on their availability?,0.0430384626658908,0.188002935554616,0.25,0.1052631578947368,0.25,1
would you like me to check out another place?,0.1326253561723352,0.205267031526182,0.3278688524590163,0.2033898305084745,0.3278688524590163,1
would you like me to check out some other places with better ratings?,0.1243496768638197,0.1870440203480187,0.4411764705882353,0.2727272727272727,0.4117647058823528,1
would you like me to check out some other places?,0.2014781839809286,0.2011540450741273,0.5,0.3103448275862068,0.4,1
would you like me to check the availability for you?,0.0913389035517818,0.2484471734080877,0.4615384615384615,0.1621621621621621,0.2564102564102564,1
would you like me to find a comparable place with more options?,0.2128170138071292,0.2141216877880958,0.4166666666666666,0.2608695652173913,0.3749999999999999,1
would you like me to find a different place with better reviews?,0.0933771807250888,0.1636839257567639,0.3661971830985916,0.144927536231884,0.3098591549295775,1
would you like me to find a less popular/traveled place?,0.0236448122170507,0.1348638375570407,0.3661971830985916,0.0869565217391304,0.2816901408450704,1
would you like me to find a more quiet place?,0.0128281470531456,0.0954339358460929,0.3174603174603175,0.0,0.1587301587301587,1
would you like me to find a place known for a good atmosphere?,0.0321252653787267,0.0891809292833315,0.16,0.0,0.08,1
would you like me to find a place that does have a great view of the surrounding city?,0.1402997183199736,0.1242039570148934,0.4516129032258064,0.2,0.3548387096774194,1
would you like me to find a place with a better location?,0.178455528876017,0.179770845089744,0.5454545454545454,0.2264150943396226,0.4363636363636364,1
would you like me to find a place with better reviews?,0.0616018275466016,0.1624279426523341,0.3793103448275862,0.1785714285714285,0.3103448275862069,1
would you like me to find a place with lower prices?,0.1431712315455506,0.2025267488779229,0.3773584905660377,0.196078431372549,0.3396226415094339,1
would you like me to find a place with more positive ratings?,0.2413233299884313,0.2894240914529432,0.5818181818181818,0.3773584905660377,0.5454545454545454,1
would you like me to find another option?,0.041411413304848,0.079913854842545,0.1904761904761904,0.05,0.1904761904761904,1
would you like me to find another place for you?,0.221007346251013,0.2590673921035558,0.4819277108433735,0.2716049382716049,0.4096385542168674,1
would you like me to find another place with a good view?,0.1313277180756786,0.1492218517400294,0.4838709677419355,0.2333333333333333,0.4193548387096774,1
would you like me to find another place with better ratings in that area?,0.1484093773315941,0.117498007467968,0.2758620689655172,0.1785714285714285,0.2758620689655172,1
would you like me to find another place with better ratings?,0.1526770627758439,0.2219817741154681,0.5432098765432098,0.2025316455696202,0.3209876543209876,1
would you like me to find another place with better reviews on quietness?,0.0831256573524972,0.1542174959911409,0.3174603174603175,0.0655737704918032,0.2222222222222222,1
would you like me to find another place?,0.1140771080746051,0.1953882212798352,0.3529411764705882,0.0816326530612244,0.3137254901960784,1
would you like me to find another restaurant other than the anatolia?,0.0861116127961384,0.1179052912551651,0.2413793103448276,0.0714285714285714,0.1724137931034482,1
would you like me to find another restaurant that has heartier portions of food?,0.0196751407085822,0.0906374772266523,0.2985074626865671,0.0615384615384615,0.1791044776119403,1
would you like me to look for another option in the same area?,0.0291627432058118,0.164635058206833,0.3137254901960784,0.1632653061224489,0.196078431372549,1
would you like me to look for another option?,0.1029823276006241,0.187256462117134,0.4999999999999999,0.217391304347826,0.3333333333333333,1
would you like me to make a booking for you?,0.08380486919336905,0.1821039755870949,0.34412580943570764,0.11262626262626255,0.23681776133209992,2
would you like me to make a booking?,0.0546333611468924,0.1975368987304882,0.3414634146341463,0.0512820512820512,0.2439024390243902,1
would you like me to make a reservation and ask that they reserve a table with a good view at either place?,0.0445040704836872,0.1172557018554465,0.3076923076923076,0.0952380952380952,0.1846153846153846,1
would you like me to make a reservation for you at efes?,0.0380235102261166,0.1353231134088375,0.2608695652173913,0.0454545454545454,0.1739130434782608,1
would you like me to make a reservation for you?,0.0785261956837373,0.19011003064444898,0.3159008632692843,0.11620859760394642,0.2501253132832079,3
would you like me to make a view room reservation for you?,0.2800829413857146,0.3206345348478162,0.5777777777777778,0.2790697674418604,0.5333333333333333,1
would you like me to quote specific reviews?,0.220775106539787,0.120384698821041,0.4285714285714286,0.2,0.380952380952381,1
would you like me to reserve a room at the hotel for you?,0.1730717765578658,0.2083640437267169,0.3720930232558139,0.1951219512195122,0.3255813953488372,1
would you like me to reserve a room for you there?,0.0333276275456539,0.140703401824232,0.2986257928118393,0.09639953542392565,0.18393234672304434,2
would you like me to reserve a room for you?,0.03445272762023345,0.17643008695845053,0.3526383526383526,0.10357142857142855,0.2541827541827541,2
would you like me to reserve a table for you there?,0.0614349801048391,0.1256973885617937,0.2916666666666667,0.0869565217391304,0.2499999999999999,1
would you like me to reserve a table for you?,0.0951014259861881,0.0812023994152291,0.3333333333333333,0.0869565217391304,0.2499999999999999,1
would you like me to search for a different option?,0.0770753248875538,0.2027365505280628,0.3902439024390244,0.1538461538461538,0.2439024390243902,1
would you like me to search for something else?,0.1197716575031085,0.0907685818569739,0.2222222222222222,0.1176470588235294,0.2222222222222222,1
would you like me to see if a room with a view is available right now?,0.0373874264519156,0.1243384380334789,0.3265306122448979,0.0851063829787234,0.2040816326530612,1
would you like me to see if i can find out more information on the portion sizes?,0.1204339675868802,0.1836633198157593,0.3943661971830985,0.2028985507246377,0.3380281690140845,1
would you like me to see if there's a larger room available?,0.0161715922299614,0.0899423289954561,0.2318840579710144,0.0597014925373134,0.2318840579710144,1
would you like me to see if they have a larger room available?,0.0295086923702551,0.14158979978989505,0.3041474654377879,0.06666666666666665,0.21582181259600614,2
would you like me to see if they have larger rooms available?,0.2050651441691591,0.225153037824589,0.4074074074074074,0.2307692307692307,0.3703703703703703,1
would you like me to still book a room for you?,0.0330562150550783,0.0956138485754933,0.2962962962962963,0.0384615384615384,0.2222222222222222,1
would you like me to try to make a reservation?,0.3229592458366746,0.3449245842382519,0.6666666666666666,0.5,0.619047619047619,1
would you like more information about graffiti?,0.1481718152556335,0.3414065474810975,0.5238095238095238,0.3,0.5238095238095238,1
would you like more information about the copper kettle or any of the other restaurants?,0.0412573205602867,0.1175738429887093,0.3214285714285714,0.074074074074074,0.2142857142857142,1
would you like more information about them?,0.1660839071625198,0.3087869137781145,0.5238095238095238,0.25,0.4761904761904762,1
would you like more information about this restaurant?,0.1235857744776915,0.1824659009089374,0.4666666666666667,0.2758620689655172,0.3333333333333333,1
would you like more information on either place?,0.0275889244490824,0.0890408092010602,0.1403508771929824,0.0363636363636363,0.1052631578947368,1
would you like more information on the place?,0.1334088950496264,0.2344796192413045,0.380952380952381,0.2,0.3333333333333333,1
would you like more information or a booking?,0.4779289657345159,0.4634894990781817,0.7692307692307693,0.5405405405405405,0.717948717948718,1
would you like more information?,0.2287838649814505,0.2935358063579683,0.5500000000000002,0.3157894736842105,0.45,1
would you like reservations?,0.2841188924702707,0.3414872505274246,0.5945945945945946,0.2857142857142857,0.4324324324324324,1
would you like some more information about either restaurant?,0.0587340312335596,0.1714752446454358,0.4561403508771929,0.1454545454545454,0.2456140350877193,1
would you like some more information about the curry queen?,0.0729816428020817,0.1732396104812167,0.4285714285714285,0.1219512195121951,0.2619047619047619,1
would you like some more information about them?,0.14536553375565456,0.21862969742054883,0.38543417366946775,0.19080952819554642,0.3456849406429237,3
would you like some more information?,0.1517827874157888,0.1980799962211973,0.380952380952381,0.25,0.380952380952381,1
would you like to book a reservation?,0.23386407335798287,0.30457135107679356,0.5728548424200598,0.34862579281183925,0.543869335173683,3
would you like to book a room at acorn guest house?,0.0863580004721317,0.2268995534404163,0.3846153846153846,0.12,0.1923076923076923,1
would you like to book a room at alexander bed and breakfast?,0.1695455529187574,0.2117165506489528,0.4074074074074074,0.1923076923076923,0.2222222222222222,1
would you like to book a room so you can see the amazing views?,0.0246897833602874,0.0951169681878217,0.358974358974359,0.0,0.2051282051282051,1
would you like to book a room there?,0.07360150775160679,0.17095562098376357,0.3442972275950999,0.14066615814899563,0.28166989039329465,5
would you like to book a room?,0.1313753616293705,0.20500781902634208,0.3836324414068316,0.20318347299375447,0.3188581405044819,8
would you like to book a table at frankie and bennys?,0.0537049895359868,0.139347783699726,0.3636363636363636,0.1904761904761904,0.2727272727272727,1
would you like to book a table now?,0.2629358210882985,0.299227184598333,0.6046511627906977,0.3414634146341463,0.5581395348837208,1
would you like to book a table?,0.13645284935514715,0.21131323988964693,0.4314489928525016,0.2037037037037037,0.33463287849252765,3
would you like to book at alexander bed and breakfast?,0.3233020125989346,0.2815268889007004,0.5777777777777778,0.4186046511627907,0.3999999999999999,1
would you like to book at graffiti?,0.1097793807853672,0.1456905402043824,0.3243243243243243,0.1111111111111111,0.2702702702702702,1
would you like to book at table?,0.2381948610114928,0.2155800232394212,0.4444444444444445,0.2790697674418604,0.3999999999999999,1
would you like to book it anyway?,0.1252058485529567,0.2397036505550377,0.4814814814814815,0.2307692307692307,0.3703703703703703,1
would you like to book it or would you like to learn more?,0.0191017970798662,0.0725416702789324,0.1632653061224489,0.0,0.1224489795918367,1
would you like to book it?,0.09095414774928265,0.2164547508287893,0.4137842117525496,0.1721766927986299,0.3127229675391153,10
would you like to book the hotel?,0.0571716910044041,0.2227032307038944,0.3999999999999999,0.0,0.1999999999999999,1
would you like to book there?,0.1175574320090803,0.1796853836513189,0.2692307692307693,0.16,0.2692307692307693,1
would you like to check out some other places or would you like more information about the lensfield?,0.0117931441372219,0.0766849750864594,0.247191011235955,0.0,0.1573033707865168,1
would you like to explore other options?,0.1236054541021695,0.1373874462975527,0.3076923076923077,0.1269841269841269,0.2461538461538461,1
would you like to explore some other options?,0.044915755686574,0.1536887028953061,0.2608695652173913,0.0909090909090909,0.1739130434782608,1
would you like to find another hotel?,0.1259011831317773,0.1370346693705068,0.3703703703703703,0.1153846153846153,0.2962962962962963,1
would you like to find another restaurant?,0.0166777963334137,0.1050861294448245,0.1923076923076923,0.0,0.1153846153846153,1
would you like to give it a try?,0.08708406607697905,0.16678622995074166,0.28157894736842104,0.08040935672514615,0.28157894736842104,2
would you like to go ahead and book a reservation?,0.0391942242419433,0.1657514570315393,0.2162162162162162,0.0571428571428571,0.2162162162162162,1
would you like to go ahead and make the reservation now?,0.0486878984025869,0.1241906369049886,0.3255813953488372,0.0,0.2790697674418604,1
would you like to know anything else about the bedouin?,0.0527256990901065,0.2045737014066508,0.3414634146341463,0.1538461538461538,0.2926829268292683,1
would you like to know anything else about the hotel or change your reservation?,0.2039269433719589,0.1967183889960169,0.4615384615384615,0.2162162162162162,0.4615384615384615,1
would you like to know anything else about the hotel?,0.0631274857426769,0.2198774628351039,0.45,0.2105263157894736,0.45,1
would you like to know anything else about the place?,0.0394828263893768,0.1268151686250477,0.3728813559322033,0.2105263157894736,0.3389830508474576,1
would you like to know anything else about them?,0.09558789306636187,0.16252817431853456,0.32960217680511306,0.1581286652966226,0.29050847444161826,9
would you like to know anything else?,0.12063000499544285,0.2081719903514108,0.4028133025241549,0.19309269094895917,0.35520051099216726,8
would you like to know more about any of them?,0.06819665719422772,0.1656423258312368,0.35312971342383104,0.1320805385091099,0.25674543321602145,4
would you like to know more about anything of them?,0.0141598353592261,0.0971667431514507,0.2727272727272727,0.03125,0.1818181818181818,1
would you like to know more about ask?,0.2648149270353097,0.2128441752952805,0.5666666666666667,0.3103448275862069,0.3999999999999999,1
would you like to know more about cityroomz?,0.0211160895282217,0.1061611374407582,0.2857142857142857,0.0,0.1904761904761905,1
would you like to know more about da vinci?,0.0575319315417184,0.1198236860527396,0.303030303030303,0.125,0.2424242424242424,1
would you like to know more about either of the places?,0.0131030041162646,0.0987621303239774,0.2777777777777778,0.1142857142857142,0.1944444444444444,1
would you like to know more about either of them?,0.07073157339728517,0.1595747823324135,0.3717021399776239,0.16108565980840073,0.30229959291900654,8
would you like to know more about either place?,0.07424054206115129,0.11691212665958763,0.27119906899958046,0.11544851446592937,0.22716180191883514,6
would you like to know more about grafton?,0.018938869439227,0.1344567442266509,0.2539682539682539,0.0327868852459016,0.1587301587301587,1
would you like to know more about india house?,0.0410805366246126,0.1730783019256805,0.2926829268292683,0.1538461538461538,0.2439024390243902,1
would you like to know more about rosa's?,0.1953717726863026,0.1432119969880813,0.3265306122448979,0.2553191489361702,0.3265306122448979,1
would you like to know more about shiraz?,0.1383457513930282,0.1525578815342369,0.4,0.2083333333333333,0.28,1
would you like to know more about the acorn?,0.07598346094621307,0.19801255498257717,0.41376951881375407,0.2056813243253921,0.39212336362478667,3
would you like to know more about the allenbell?,0.213776212811853,0.22589184529825052,0.510204081632653,0.3026595744680851,0.3979591836734694,2
would you like to know more about the ashley?,0.038336848743488,0.1672855019434162,0.3728813559322034,0.1052631578947368,0.2372881355932203,1
would you like to know more about the avalon?,0.0902823594559653,0.1542812407786159,0.2962962962962963,0.1153846153846153,0.2592592592592592,1
would you like to know more about the cambridge belfry?,0.1808444486570571,0.150370077779083,0.3376623376623376,0.2133333333333333,0.3116883116883117,1
would you like to know more about the golden wok?,0.3349117403884735,0.30172486639601,0.679245283018868,0.4705882352941176,0.679245283018868,1
would you like to know more about the gonville?,0.0742652282396591,0.1438938812910738,0.3749999999999999,0.1290322580645161,0.3125,1
would you like to know more about the lensfield?,0.0225756424745248,0.1145287609396775,0.3661971830985915,0.0869565217391304,0.2816901408450704,1
would you like to know more about the lovell lodge?,0.0437280065664684,0.1283334051634287,0.3333333333333333,0.0869565217391304,0.125,1
would you like to know more about the place?,0.0842668716650625,0.14989512555533382,0.3439911905857603,0.14253853511385786,0.2865579733964455,4
would you like to know more about the restaurant?,0.0992141407358144,0.1523103263957308,0.3157894736842105,0.1818181818181818,0.2807017543859649,1
would you like to know more about their menu?,0.2246388021662615,0.2723428352606112,0.5,0.2592592592592592,0.4642857142857143,1
would you like to know more about them or check out a different place?,0.10779072695076325,0.14287799808402696,0.42378351539225423,0.21833598304186536,0.35973187686196617,2
would you like to know more about them or have me look for another place?,0.10189638503506565,0.18038708855144348,0.3908045977011494,0.16071428571428564,0.3113026819923371,2
would you like to know more about them or have me look into another place?,0.0623063400322179,0.1244586880192779,0.3823529411764706,0.0606060606060606,0.1764705882352941,1
would you like to know more about them or look for another place?,0.10111123935491695,0.1685071818438921,0.3729946524064171,0.15866209262435674,0.3141711229946524,2
would you like to know more about them?,0.15467823197749156,0.1937052625440936,0.39356989324243513,0.19129777253082916,0.33843357109260136,38
would you like to know more?,0.07562180082410251,0.1297181386596489,0.28925816730694776,0.12128205128205127,0.21561094731826436,3
would you like to look at a different location?,0.0949514621025169,0.1359379322923117,0.1428571428571428,0.1111111111111111,0.1428571428571428,1
would you like to look at another location?,0.1437791910008819,0.2346335793945944,0.48,0.1666666666666666,0.4,1
would you like to look at some other places or find out more about hobsons house?,0.0245980464638666,0.1743525783456199,0.360655737704918,0.0677966101694915,0.1639344262295081,1
would you like to look at something else?,0.0216398485970708,0.1685874213262786,0.3181818181818182,0.0476190476190476,0.2272727272727272,1
would you like to look elsewhere?,0.408606673320728,0.3340968422048828,0.7,0.5263157894736842,0.7,1
would you like to look somewhere else?,0.0233402451154762,0.1932474594768166,0.3749999999999999,0.1304347826086956,0.2083333333333333,1
would you like to make a  reservation?,0.0751321923771548,0.1406257320307987,0.3055555555555556,0.0857142857142857,0.25,1
would you like to make a booking elsewhere?,0.033588513694971,0.1265759511893945,0.3103448275862069,0.0357142857142857,0.2068965517241379,1
would you like to make a booking?,0.4651052535355049,0.4501995533983122,0.7441860465116279,0.5853658536585366,0.7441860465116279,1
would you like to make a reservation at the restaurant?,0.1437791910008819,0.228402964829066,0.5333333333333332,0.2325581395348837,0.3999999999999999,1
would you like to make a reservation at this time?,0.0351620782609483,0.0878827833104917,0.2916666666666667,0.0434782608695652,0.2499999999999999,1
would you like to make a reservation now?,0.0764594939947726,0.1821408813289357,0.3157894736842105,0.1111111111111111,0.2631578947368421,1
would you like to make a reservation somewhere else?,0.0857961188779517,0.1839698167606833,0.5283018867924528,0.196078431372549,0.4528301886792453,1
would you like to make a reservation there?,0.15352424171662388,0.19622320180874303,0.39641275546646393,0.21120897986433915,0.36314193989385807,5
would you like to make a reservation?,0.17132164472046407,0.2260039386945439,0.4502489096571796,0.22137774491460133,0.3876093125748916,22
would you like to make the reservation now or do you have more questions?,0.0363597995959396,0.1143965200531244,0.2727272727272727,0.0625,0.2121212121212121,1
would you like to proceed with a booking?,0.0783195770597714,0.2610865233413953,0.4186046511627906,0.2439024390243902,0.4186046511627906,1
would you like to reserve a room?,0.10310120117287094,0.20102898071596675,0.42065217391304344,0.19617224880382775,0.39565217391304347,2
would you like to reserve a table?,0.2917020530085422,0.2934918312777466,0.5945945945945946,0.3999999999999999,0.5405405405405405,1
would you like to stay there?,0.14170228808019072,0.21613982849515004,0.3761989651220669,0.21146947945489447,0.3659948834894139,4
would you like to try either of these places?,0.2642440562519628,0.2580856722844754,0.5454545454545455,0.4285714285714285,0.5454545454545455,1
would you like to try it?,0.0635204708561894,0.2247505052465366,0.3181818181818182,0.1428571428571428,0.3181818181818182,1
"would you like to try one anyway, or should i search for another location?",0.0177262823425755,0.0656902934399751,0.1538461538461538,0.054054054054054,0.1025641025641025,1
would you like to try royal spice instead?,0.0637483262326934,0.1287825687762985,0.2666666666666666,0.1395348837209302,0.2666666666666666,1
would you like to try them?,0.0598434681602705,0.14318233896148858,0.26479729420905884,0.05746509129967773,0.20691073632250098,3
would you me like to book a room for you?,0.0246803012411914,0.1044411712735064,0.2051282051282051,0.0,0.1538461538461538,1
would you still like to stay here?,0.0496597736614117,0.0851631009726622,0.1153846153846153,0.0799999999999999,0.1153846153846153,1
