target,turn_nr,dialogue_act_history,user_utterance,user_utterance_dialogue_act,ref_domain,ref_doc_type,ref_knowledge,ref_know_nr,ref_know_sentiment,ref_know_avg_sentiment,ref_response,ref_response_length,ref_response_sent_nr,ref_response_summary,ref_response_summary_sentiment,ref_response_question,target,pred_domain,pred_doc_type,pred_knowledge,pred_know_nr,pred_know_sentiment,pred_know_avg_sentiment,pred_response,pred_response_length,pred_response_sent_nr,pred_response_summary,pred_response_summary_sentiment,pred_response_question,bleu,meteor,rouge1,rouge2,rougeL,appropriateness,relevance
True,7.0,"['statement', 'open_question_opinion', 'opinion', 'statement', 'pos_answer', 'statement', 'command']",Can you make sure I get a room with a view of the ocean?,command,hotel,review,"[""For what it is, it's got a great little view, and the location is very accessible to many other things."", 'The visuals of the location were stunning and I found that the places outside of the location had much to offer as well.', 'Especially with the wonderful view of the ocean.', ""I was looking for a room with a great view and that's the primary reason why I booked my stay at the Alexander Bed and Breakfast.""]",4.0,"[0.29500000000000004, 0.2333333333333333, 0.5, 0.6000000000000001]",0.4070833333333333,"I can't say for sure that there is a view of the ocean at Alexander Bed and Breakfast, but guests have raved about the view without giving specifics.",149.0,1.0,I can't say for sure that there is a view of the ocean at Alexander Bed and Breakfast.  but guests have raved about the view without giving specifics.,0.5,,True,hotel,review,"['Especially with the wonderful view of the ocean.', ""I was looking for a room with a great view and that's the primary reason why I booked my stay at the Alexander Bed and Breakfast."", ""For what it is, it's got a great little view, and the location is very accessible to many other things."", ""I was staying alone, so I didn't necessarily need the big room, but I couldn't pass up the view.""]",4,"[0.5, 0.6000000000000001, 0.29500000000000004, 0.0]",0.34875,The Alexander Bed and Breakfast has a great view of the ocean according to guests. Would you like me to make a reservation for you?,131,2,The Alexander Bed and Breakfast has a great view of the ocean according to guests.,0.8,Would you like me to make a reservation for you?,0.17207928299146183,0.21857352564374044,0.4444444444444445,0.23076923076923075,0.22222222222222224,,
True,11.0,"['command', 'yes_no_question', 'command', 'statement', 'statement', 'statement', 'statement', 'statement', 'opinion', 'statement', 'yes_no_question']",Do they respond to guest requests quickly and cheerfully?,yes_no_question,hotel,review,"[""The staff is a little unprofessional though, and it wasn't the best experience talking with them."", 'That said, the round-the-clock front desk was super convenient, and the staff was very friendly even late at night.']",2.0,"[0.40625, 0.17361111111111108]",0.2899305555555555,There is varying opinion in that. One past guest said that the staff was always friendly around the clock while another said that they were unprofessional.,155.0,2.0,There is varying opinion in that.. One past guest said that the staff was always friendly around the clock while another said that they were unprofessional.,0.0625,,True,hotel,review,"['That said, the round-the-clock front desk was super convenient, and the staff was very friendly even late at night.', 'Also, the customer service was amazing, the 24 hour front desk always had someone who was willing to go above and beyond for the customer!', ""The staff is a little unprofessional though, and it wasn't the best experience talking with them."", 'The service was amazing, of course, but it was still more expensive than most other hotels in the range of service.']",4,"[0.17361111111111108, 0.2833333333333334, 0.40625, 0.195]",0.2645486111111111,"The Express by Holiday Inn Cambridge has a lot of reviews that say the staff is friendly, but there are some that say they are a little unprofessional.",151,1,The Express by Holiday Inn Cambridge has a lot of reviews that say the staff is friendly.  but there are some that say they are a little unprofessional.,0.09375,,0.043006625536967914,0.18706215519107325,0.3703703703703704,0.03846153846153846,0.2592592592592593,,
True,11.0,"['command', 'statement', 'command', 'statement', 'statement', 'statement', 'statement', 'opinion', 'command', 'statement', 'command']",Can you tell me if their eton mess is delicious?,command,restaurant,review,"['We tried roast, afternoon tea, strawberries and cream, and eton mess and everything was fresh and authentic.', 'All of the food was good, as were the drinks.', 'The food is good but it is pricy.']",3.0,"[0.20833333333333334, 0.7, 0.7]",0.5361111111111111,"Yes, the eton mess at Oak Bistro has been called fresh, authentic, and good. Although one guest found the food to be pricy. Would you like to book a table?",155.0,3.0,"Yes, the eton mess at Oak Bistro has been called fresh, authentic, and good.. Although one guest found the food to be pricy.",0.33125,Would you like to book a table?,True,restaurant,review,"['We tried roast, afternoon tea, strawberries and cream, and eton mess and everything was fresh and authentic.', 'They were both very good, very savory.', 'Delicious, top quality food.']",3,"[0.20833333333333334, 0.5549999999999999, 0.75]",0.5044444444444445,The Oak Bistro gets high marks for their food from customers who ordered the eton mess. Would you like to know more about them?,127,2,The Oak Bistro gets high marks for their food from customers who ordered the eton mess.,-0.007499999999999993,Would you like to know more about them?,0.14160965687526172,0.19343163143131945,0.4074074074074074,0.23076923076923075,0.2962962962962963,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
True,7.0,"['statement', 'complaint', 'yes_no_question', 'opinion', 'opinion', 'opinion', 'yes_no_question']",Would you please verify that they have clean rooms?,yes_no_question,hotel,review,['I found that the room had been cleaned by housekeeping to an exceptional degree.'],1.0,[0.6666666666666666],0.6666666666666666,A recent review found the cleanliness of the room to be exceptional. Would you like to give it a try?,101.0,2.0,A recent review found the cleanliness of the room to be exceptional.,0.3333333333333333,Would you like to give it a try?,True,hotel,review,"['I found that the room had been cleaned by housekeeping to an exceptional degree.', 'The staff was very friendly to me, and the restaurant was really clean.']",2,"[0.6666666666666666, 0.42708333333333337]",0.546875,"Yes, Rosa's Bed and Breakfast has very clean rooms. Would you like me to book a room for you?",93,2,"Yes, Rosa's Bed and Breakfast has very clean rooms.",0.47666666666666674,Would you like me to book a room for you?,0.12858902882463452,0.15128703050138145,0.3,0.10526315789473684,0.3,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
True,7.0,"['opinion', 'opinion', 'opinion', 'opinion', 'yes_no_question', 'command', 'yes_no_question']",Do any of those places have really nice decor?,yes_no_question,restaurant,review,"['I loved the decor and the location was perfect for our lifestyle.', 'However, once you get past that hump, the interior decor is very modern and appealing, trendy without being over the top.', 'The good things about this place was the wonderful indoor decor and great service.', 'Despite the drinks being a bit too expensive, the indoor decor was beautiful and there were tons of non-alcoholic drink options.']",4.0,"[0.85, 0.32199999999999995, 0.8333333333333334, 0.175]",0.5450833333333334,Each of the places have interior decor that is modern and beautiful. The Don Pasquale Pizzeria doesn't have the information listed.,131.0,2.0,Each of the places have interior decor that is modern and beautiful.. The Don Pasquale Pizzeria doesn't have the information listed.,0.525,,True,restaurant,review,"['However, once you get past that hump, the interior decor is very modern and appealing, trendy without being over the top.', 'The good things about this place was the wonderful indoor decor and great service.', 'Despite the drinks being a bit too expensive, the indoor decor was beautiful and there were tons of non-alcoholic drink options.', 'I loved the decor and the location was perfect for our lifestyle.', ""That was a little better as it wasn't as crowded as the interior.""]",5,"[0.32199999999999995, 0.8333333333333334, 0.175, 0.85, 0.15625]",0.46731666666666666,The Stazione Restaurant and Coffee Bar has beautiful interior decor that is trendy without being over the top. The Clowns Cafe has wonderful indoor decor.,154,2,The Stazione Restaurant and Coffee Bar has beautiful interior decor that is trendy without being over the top.. The Clowns Cafe has wonderful indoor decor.,0.7375,,0.11739521786077459,0.17467730864622816,0.3829787234042554,0.13333333333333333,0.29787234042553196,,
True,5.0,"['opinion', 'open_question_opinion', 'opinion', 'opinion', 'yes_no_question']",Does the hotel have large rooms?,yes_no_question,hotel,review,"['The spa was not worth the price though, and the room could have been a lot bigger.', 'The big negative was how small the room was.', 'We were pretty cramped during our stay.', 'It did not seem so tiny online.', 'The room was a little small for my tastes, and I did feel a little cramped even though I was by myself.']",5.0,"[-0.075, -0.18333333333333335, 0.25, 0.0, -0.20833333333333334]",-0.0433333333333333,Unfortunately every guest that stays at the Lensfield described its rooms as being overly small and cramped.,108.0,1.0,Unfortunately every guest that stays at the Lensfield described its rooms as being overly small and cramped.,-0.375,,True,hotel,review,"['The room was a little small for my tastes, and I did feel a little cramped even though I was by myself.', 'The big negative was how small the room was.', 'The spa was not worth the price though, and the room could have been a lot bigger.', 'We were pretty cramped during our stay.', 'It did not seem so tiny online.']",5,"[-0.20833333333333334, -0.18333333333333335, -0.075, 0.25, 0.0]",-0.043333333333333335,The Lensfield Hotel has a lot of reviews that say the rooms are too small. Only one person said the room was big enough for them.,129,2,The Lensfield Hotel has a lot of reviews that say the rooms are too small.. Only one person said the room was big enough for them.,-0.0625,,0.02089941024608428,0.18730662350721022,0.23255813953488372,0.048780487804878044,0.186046511627907,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
True,13.0,"['opening', 'open_question_factual', 'statement', 'statement', 'statement', 'statement', 'command', 'opinion', 'command', 'opinion', 'neg_answer', 'statement', 'statement']",Is it a good place that has highly-rated Borscht?,statement,restaurant,review,['I could tell the ingredients were fresh and good quality.'],1.0,[0.5],0.5,Customers that dine at the Cambridge Lodge Restaurant can discern the food's quality from the fresh ingredients utilized.,121.0,1.0,Customers that dine at the Cambridge Lodge Restaurant can discern the food's quality from the fresh ingredients utilized.,0.3,,True,restaurant,review,"['Very well made, and very fresh.', 'But overall, the food here is wonderfully prepared and of really high quality, and the portion sizes are very generous too.', 'The food was very high quality, but it was also quite affordable.', 'It was absolutely delicious.', 'The food was excellent as were the drinks.', 'I could tell the ingredients were fresh and good quality.', 'The escargot was delicious and high quality.', 'Now, while the service was good and the interior décor was classy the food was sub-par.', 'They were almost inedible.', 'They were delicious along with their drinks.', 'The only downside to the great food was the high price.', 'They were tasty and huge.']",12,"[0.29500000000000004, 0.33999999999999997, 0.20800000000000002, 1.0, 1.0, 0.5, 0.58, 0.39999999999999997, 0.0, 1.0, 0.32, 0.4000000000000001]",0.5035833333333334,"Yes, the Cambridge Lodge Restaurant does have highly-rated borscht. Past guests have described it as delicious, fresh, and of high quality.",139,2,"Yes, the Cambridge Lodge Restaurant does have highly-rated borscht.. Past guests have described it as delicious, fresh, and of high quality.",0.3025,,0.10401577613691954,0.17808017630030717,0.2926829268292683,0.15384615384615383,0.24390243902439024,,
True,15.0,"['statement', 'opinion', 'opinion', 'opinion', 'opinion', 'statement', 'statement', 'statement', 'command', 'statement', 'opinion', 'opinion', 'command', 'statement', 'yes_no_question']",Will it be noisy there?,yes_no_question,hotel,review,"['The location was extremely silent and I found that I was not disturbed during my time on this trip.', 'Our room was a bit noisy as we could hear the televisions nearby.', 'Also, due to the popularity of this place, it is quite noisy.', ""We didn't like how much traffic there was by the bed and breakfast."", ""We would consider staying there again on a less busy weekend in hopes that the traffic noise wouldn't be so bad."", 'The walls were also very thin and you could hear the people staying in the room next to you.', 'The B&B is pretty quiet and well appointed, and the staff goes out of their way to be friendly.', 'It was very noisy while we were trying to sleep.']",8.0,"[0.0, 0.0, -0.125, 0.2, -0.2555555555555555, -0.26, 0.20833333333333334, 0.2]",-0.0040277777777777,Some previous guests have stated that it was a bit noisy and the traffic made it a little on the oud side.  However there are also reviews that stated it is extremely quiet.,173.0,2.0,Some previous guests have stated that it was a bit noisy and the traffic made it a little on the oud side.  . However there are also reviews that stated it is extremely quiet.,-0.1180555555555555,,True,hotel,review,"['It was very noisy while we were trying to sleep.', 'The location was extremely silent and I found that I was not disturbed during my time on this trip.', 'Our room was a bit noisy as we could hear the televisions nearby.', 'Also, due to the popularity of this place, it is quite noisy.', 'The B&B is pretty quiet and well appointed, and the staff goes out of their way to be friendly.', ""We would consider staying there again on a less busy weekend in hopes that the traffic noise wouldn't be so bad."", 'The walls were also very thin and you could hear the people staying in the room next to you.']",7,"[0.2, 0.0, 0.0, -0.125, 0.20833333333333334, -0.2555555555555555, -0.26]",-0.03317460317460316,The Alexander Bed and Breakfast gets mixed reviews on their noise levels. Some guests found it to be very noisy while others thought it was quiet. Would you like me to find another place with better ratings?,207,3,The Alexander Bed and Breakfast gets mixed reviews on their noise levels.. Some guests found it to be very noisy while others thought it was quiet.,0.06666666666666667,Would you like me to find another place with better ratings?,0.03419816740540656,0.1388317637974572,0.3142857142857143,0.029411764705882353,0.17142857142857143,,
True,11.0,"['command', 'command', 'pos_answer', 'statement', 'command', 'command', 'opinion', 'statement', 'statement', 'statement', 'yes_no_question']",Can you assure me that is has clean rooms?,yes_no_question,hotel,review,"[""Unfortunately the room wasn't too clean."", ""The bathroom was clean but the rest of the room wasn't."", 'But where the room amenities are concerned, I was happy with the size and cleanliness of the room, and the bed was super comfortable.']",3.0,"[-0.06666666666666665, 0.3666666666666667, 0.5111111111111111]",0.2703703703703703,Most guests of finches bed and breakfast said that the rooms were clean however one guest did say the rooms were not clean.,123.0,1.0,Most guests of finches bed and breakfast said that the rooms were clean however one guest did say the rooms were not clean.,0.2277777777777777,,True,hotel,review,"[""Unfortunately the room wasn't too clean."", ""The bathroom was clean but the rest of the room wasn't."", 'There is a shared kitchen on site which I was a little leery about considering the cleanliness of our room, but the kitchen was clean and well maintained.']",3,"[-0.06666666666666665, 0.3666666666666667, 0.08958333333333335]",0.12986111111111112,"The Finches Bed and Breakfast has clean rooms according to two people, but one person said their room wasn't clean.",115,1,The Finches Bed and Breakfast has clean rooms according to two people.  but one person said their room wasn't clean.,0.3666666666666667,,0.04314339365552716,0.21231370837364444,0.5,0.14285714285714282,0.3636363636363636,,
True,9.0,"['yes_no_question', 'comment', 'yes_no_question', 'statement', 'command', 'statement', 'statement', 'statement', 'yes_no_question']",Do they have large rooms?,yes_no_question,hotel,review,['The room was nice and big and I was able to do my laundry at there facility but the room was a bit dirty.'],1.0,[0.12500000000000003],0.125,"Yes, you should have a very large and very nice room according to reviews left by past guests. Is there anything else that I can do for you?",140.0,2.0,"Yes, you should have a very large and very nice room according to reviews left by past guests.",0.2021428571428571,Is there anything else that I can do for you?,True,hotel,review,['The room was nice and big and I was able to do my laundry at there facility but the room was a bit dirty.'],1,[0.12500000000000003],0.12500000000000003,"According to the reviews I have on hand for that location, the rooms there are nice and big.  Sorry to disappoint!",114,2,"According to the reviews I have on hand for that location, the rooms there are nice and big.  . Sorry to disappoint!",-0.00833333333333334,,0.021403691889205684,0.13068979525737176,0.4489795918367347,0.0425531914893617,0.20408163265306123,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
True,3.0,"['command', 'statement', 'statement']",That's the one. Can you also check if people have said that it has clean restrooms?,statement,hotel,review,"['The facilities, especially the bathroom were super-clean and sanitary.', 'During my recent stay at ALLENBELL with your family, I was impressed by the big room with a clean bathroom.']",2.0,"[0.0, 0.3416666666666667]",0.1708333333333333,"According to my reviews on bathroom cleanliness at the Allenbell, the bathrooms received high marks on beaning clean and sanitary!",130.0,1.0,According to my reviews on bathroom cleanliness at the Allenbell.  the bathrooms received high marks on beaning clean and sanitary!,0.3091666666666667,,True,hotel,review,"['The facilities, especially the bathroom were super-clean and sanitary.', 'During my recent stay at ALLENBELL with your family, I was impressed by the big room with a clean bathroom.']",2,"[0.0, 0.3416666666666667]",0.17083333333333334,The Allenbell has super clean and sanitary bathrooms. Would you like me to book a room for you?,95,2,The Allenbell has super clean and sanitary bathrooms.,0.35,Would you like me to book a room for you?,0.07668882940082428,0.18386746404427626,0.36842105263157887,0.16666666666666669,0.2631578947368421,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
True,5.0,"['statement', 'statement', 'opinion', 'statement', 'command']",Will you find me a place with a good view from the room?,command,hotel,review,"['We also really enjoyed the pleasant views that they had in their rooms which was another enjoyable experience.', 'The view was breathtaking.', 'The B&B had a super convenient location, and my room had a wonderful view.', 'To have the big room and that gorgeous view together was absolutely worth it.']",4.0,"[0.5777777777777778, 1.0, 0.6666666666666666, 0.3333333333333333]",0.6444444444444445,Those that stay at the Rosa's Bed and Breakfast find that it offers gorgeous views and an overall enjoyable experience.,119.0,1.0,Those that stay at the Rosa's Bed and Breakfast find that it offers gorgeous views and an overall enjoyable experience.,0.3249999999999999,,True,hotel,review,"['We also really enjoyed the pleasant views that they had in their rooms which was another enjoyable experience.', 'The view was breathtaking.', 'To have the big room and that gorgeous view together was absolutely worth it.', 'The B&B had a super convenient location, and my room had a wonderful view.']",4,"[0.5777777777777778, 1.0, 0.3333333333333333, 0.6666666666666666]",0.6444444444444445,The Rosa's Bed and Breakfast has gorgeous views that are absolutely worth it. Can I make a reservation for you?,111,2,The Rosa's Bed and Breakfast has gorgeous views that are absolutely worth it.,0.5,Can I make a reservation for you?,0.14230715327204657,0.24457622578850402,0.47619047619047616,0.3,0.38095238095238093,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
True,11.0,"['statement', 'open_question_factual', 'statement', 'statement', 'statement', 'statement', 'statement', 'statement', 'statement', 'statement', 'yes_no_question']",Does the Acorn Guest House have a nice view of the city?,yes_no_question,hotel,review,"['We stayed at the Acorn guest house and I loved the view.', ""Outside of the balcony of my room, I found that the exquisite view was unlike anything I've ever seen before."", 'The wi-fi was super fast though and the room provided a great view.', 'I also enjoyed the great view as that helped me take a moment to enjoy some peace and quiet.', ""We didn't care so much if it had other things, but a great view and good location, were not things we were going to give a little on.""]",5.0,"[0.7, 0.5, 0.4444444444444445, 0.42500000000000004, 0.27749999999999997]",0.4693888888888889,Acorn Guest House has a very nice view apparently. Do you want to know anything else or make a reservation?,107.0,2.0,Acorn Guest House has a very nice view apparently.,0.415,Do you want to know anything else or make a reservation?,True,hotel,review,"[""Outside of the balcony of my room, I found that the exquisite view was unlike anything I've ever seen before."", 'We stayed at the Acorn guest house and I loved the view.', 'I also enjoyed the great view as that helped me take a moment to enjoy some peace and quiet.', 'The wi-fi was super fast though and the room provided a great view.', ""We didn't care so much if it had other things, but a great view and good location, were not things we were going to give a little on.""]",5,"[0.5, 0.7, 0.42500000000000004, 0.4444444444444445, 0.27749999999999997]",0.4693888888888889,"Yes, the Acorn Guest House has a nice view of the city. Past guests have described it as exquisite, unlike anything they've ever seen before.",141,2,"Yes, the Acorn Guest House has a nice view of the city.. Past guests have described it as exquisite, unlike anything they've ever seen before.",0.45,,0.14752569038049873,0.1974363569048629,0.34782608695652173,0.22727272727272727,0.34782608695652173,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
True,7.0,"['statement', 'command', 'opinion', 'opinion', 'opinion', 'statement', 'yes_no_question']",Does the restaurant have nice views?,yes_no_question,restaurant,review,"['We enjoyed sitting near the windows because the view was very nice.', 'It was located in a mall so it was quite convenient but the view was of the parking lot so it was pretty bad.']",2.0,"[0.45999999999999996, -0.22499999999999992]",0.1175,"One guest found the view nice, but another commented that their view was of the parking lot. Would you like a reservation?",122.0,2.0,"One guest found the view nice, but another commented that their view was of the parking lot.",0.6,Would you like a reservation?,True,restaurant,review,"['We enjoyed sitting near the windows because the view was very nice.', 'It was located in a mall so it was quite convenient but the view was of the parking lot so it was pretty bad.']",2,"[0.45999999999999996, -0.22499999999999992]",0.11750000000000002,Frankie and Benny's has a nice view of the parking lot. Would you like a reservation?,85,2,Frankie and Benny's has a nice view of the parking lot.,0.6,Would you like a reservation?,0.40498925105020966,0.3055898216424104,0.5641025641025642,0.4324324324324324,0.5641025641025642,,
True,11.0,"['statement', 'comment', 'statement', 'statement', 'open_question_factual', 'opinion', 'yes_no_question', 'statement', 'opinion', 'statement', 'yes_no_question']",Does allenbell have clean bathrooms?,yes_no_question,hotel,review,"['The facilities, especially the bathroom were super-clean and sanitary.', 'During my recent stay at ALLENBELL with your family, I was impressed by the big room with a clean bathroom.']",2.0,"[0.0, 0.3416666666666667]",0.1708333333333333,"Yes, those that have stayed at the Allenbell mentioned being impressed by the clean bathrooms which were super-clean and sanitary.",130.0,1.0,Yes.  those that have stayed at the Allenbell mentioned being impressed by the clean bathrooms which were super-clean and sanitary.,0.6833333333333333,,True,hotel,review,"['The facilities, especially the bathroom were super-clean and sanitary.', 'During my recent stay at ALLENBELL with your family, I was impressed by the big room with a clean bathroom.']",2,"[0.0, 0.3416666666666667]",0.17083333333333334,The Allenbell has super clean and sanitary bathrooms. Would you like to know more about them?,93,2,The Allenbell has super clean and sanitary bathrooms.,0.35,Would you like to know more about them?,0.04526601509693065,0.1926251004831221,0.37837837837837834,0.2285714285714286,0.3243243243243243,,
True,3.0,"['statement', 'statement', 'opinion']",Can you book whichever one has a good view from the room?,opinion,hotel,review,"['The view from my room was really picturesque, and the bed offered a really comfortable night of sleep.', 'Staying at this place was great, as I was able to enjoy the view with my girlfriend.', 'I loved the 24 hour service at the front desk and the view was impeccable!', 'The positives are that the location was great and so was the view.', 'It was a really stunning view to wake up to every morning, and romantic to look at in the evenings.', 'Our room had an excellent view of the surrounding sights and attractions.']",6.0,"[0.30000000000000004, 0.5666666666666668, 0.81875, 0.8, 0.25, 1.0]",0.6225694444444445,The Gonville Hotel has a stunning view that's regarded as impeccable and the University Arms Hotel is described as equally picturesque.,135.0,1.0,The Gonville Hotel has a stunning view that's regarded as impeccable and the University Arms Hotel is described as equally picturesque.,0.4166666666666667,,True,hotel,review,"['Our room had an excellent view of the surrounding sights and attractions.', 'It was a really stunning view to wake up to every morning, and romantic to look at in the evenings.', 'The view from my room was really picturesque, and the bed offered a really comfortable night of sleep.', 'I loved the 24 hour service at the front desk and the view was impeccable!', 'The positives are that the location was great and so was the view.', 'Staying at this place was great, as I was able to enjoy the view with my girlfriend.']",6,"[1.0, 0.25, 0.30000000000000004, 0.81875, 0.8, 0.5666666666666668]",0.6225694444444445,Both the Gonville Hotel and the University Arms Hotel have excellent views of the surrounding sights and attractions.,117,1,Both the Gonville Hotel and the University Arms Hotel have excellent views of the surrounding sights and attractions.,1.0,,0.1924559068442057,0.22885233023528384,0.45,0.31578947368421056,0.39999999999999997,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
True,9.0,"['statement', 'statement', 'opinion', 'statement', 'yes_no_question', 'statement', 'opinion', 'statement', 'opinion']",That depends. Is the Alexander known for quiet rooms?,opinion,hotel,review,"['The location was extremely silent and I found that I was not disturbed during my time on this trip.', 'Our room was a bit noisy as we could hear the televisions nearby.', 'Also, due to the popularity of this place, it is quite noisy.', ""We didn't like how much traffic there was by the bed and breakfast."", ""We would consider staying there again on a less busy weekend in hopes that the traffic noise wouldn't be so bad."", 'The walls were also very thin and you could hear the people staying in the room next to you.', 'The B&B is pretty quiet and well appointed, and the staff goes out of their way to be friendly.', 'It was very noisy while we were trying to sleep.']",8.0,"[0.0, 0.0, -0.125, 0.2, -0.2555555555555555, -0.26, 0.20833333333333334, 0.2]",-0.0040277777777777,"Customers have stated that the Alexander is noisy, customers have stated that the walls are thin and that there's a lot of traffic outside that the traffic noise makes the rooms loud.",183.0,1.0,Customers have stated that the Alexander is noisy.  customers have stated that the walls are thin and that there's a lot of traffic outside that the traffic noise makes the rooms loud.,-0.1,,True,hotel,review,"['Our room was a bit noisy as we could hear the televisions nearby.', 'It was very noisy while we were trying to sleep.', 'The location was extremely silent and I found that I was not disturbed during my time on this trip.', 'Also, due to the popularity of this place, it is quite noisy.', 'The B&B is pretty quiet and well appointed, and the staff goes out of their way to be friendly.', 'The walls were also very thin and you could hear the people staying in the room next to you.', ""We would consider staying there again on a less busy weekend in hopes that the traffic noise wouldn't be so bad.""]",7,"[0.0, 0.2, 0.0, -0.125, 0.20833333333333334, -0.26, -0.2555555555555555]",-0.03317460317460316,The Alexander Bed and Breakfast has mixed reviews about noise levels. Some guests found it to be very quiet while others found it noisy. Would you like to know more about them?,176,3,The Alexander Bed and Breakfast has mixed reviews about noise levels.. Some guests found it to be very quiet while others found it noisy.,0.0,Would you like to know more about them?,0.01579046021241852,0.10480076149622747,0.15384615384615385,0.031746031746031744,0.12307692307692308,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
True,5.0,"['statement', 'statement', 'opinion', 'opinion', 'open_question_factual']",How's the view from the Hobson's House?,open_question_factual,hotel,review,"['The view from the room was also breathtaking.', 'The view from the room was also amazing, and the cleanliness of the bathroom was top notch.']",2.0,"[1.0, 0.55]",0.775,The Hobson House has a some amazing and breathtaking views. Most rooms have a great view for looking at scenes.,111.0,2.0,The Hobson House has a some amazing and breathtaking views.. Most rooms have a great view for looking at scenes.,0.7250000000000001,,True,hotel,review,"['The view from the room was also breathtaking.', 'The view from the room was also amazing, and the cleanliness of the bathroom was top notch.']",2,"[1.0, 0.55]",0.775,The view from Hobson's House is breathtaking and amazing. Would you like to book?,81,2,The view from Hobson's House is breathtaking and amazing.,0.8,Would you like to book?,0.02733999484656215,0.19121364907171015,0.4,0.0,0.2285714285714286,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
True,9.0,"['opinion', 'open_question_opinion', 'opinion', 'opinion', 'opinion', 'open_question_opinion', 'command', 'command', 'opinion']",I would like a place that has various Sauvignon Blanc options. Does Restaurant Two Two have that?,opinion,restaurant,review,"['For drinkers we settled on Sauvignon Blanc.', 'The view is good and we enjoyed the drink menu.', 'My husband and I were excited to see that they had a great drink menu available.']",4.0,"[0.0, 0.6, 0.525]",0.375,"Yes, they do have a sauvignon blanc to choose from. Would you like to go ahead and book a reservation?",102.0,2.0,"Yes, they do have a sauvignon blanc to choose from.",0.0,Would you like to go ahead and book a reservation?,True,restaurant,review,"['The quality of the food is impeccable, and the wine tastes sublime.']",1,[0.75],0.75,"Yes, Restaurant Two Two does have Sauvignon Blanc. Past guests have said that the wine tastes sublime.",102,2,"Yes, Restaurant Two Two does have Sauvignon Blanc.. Past guests have said that the wine tastes sublime.",-0.25,,0.03919422424194332,0.16575145703153935,0.2162162162162162,0.05714285714285714,0.2162162162162162,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
